"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13","Biomass14"
"4478",1.84681048240481,0.5840949139546,0.104691974143968,0.0285611191317121,4421.8097202949,0,0,0,47366.964052646,861074.279380419,1766748.29169305,1304861.6833747,1213967.98060072,2026037.57280058,3846921.17591364,2733697.8973856,2628015.2774486,2055715.14305378,2483162.30767454,3404799.82042064,2646412.01081455,1155361.86945197,1653365.29049338,4237652.80621719,92.8185404204302,64.633882599274,92.8480817370197,62.2750973639178,97.3051398084853,307.923144160116,207.38323416468,191.924755478555,114.950874353481,269.146065871434,199.135147769613,178.451342424754,157.250532021605,196.103104379198
"4480",2.04100949474351,0.564793599939402,0.0883562972171582,0.033755060729315,4422.49664680084,0,0,0,45808.1628093616,832800.715380878,1705381.05295783,1255676.50571775,1160838.72160875,1920439.51733923,3616523.9773757,2537165.71972858,2374688.17644007,1854301.76350162,2235577.3924728,3055841.31114095,2359665.06413732,1026530.88559687,1453718.61052592,3218820.80809127,95.1668758323872,65.2799388964034,96.2510798196076,62.2685217295587,100.035199679159,303.663063753418,173.853977046557,159.218512479421,101.245897756854,220.534423838537,168.940052797071,152.088934099227,135.965812234541,159.676577260766
"4482",1.53235557277799,0.663952966411811,0.0940128008582099,0.037441330397261,4421.69535455793,0,0,0,51974.8271950191,944685.531246193,2105868.58063528,1572417.59016626,1487441.0240984,2522089.28289548,4947001.26867737,3574969.98602176,3415280.55746869,2680702.60845217,3247221.27058873,4458811.99548881,3481218.08253547,1515493.86660095,2139517.96933878,4038706.03087003,121.014847616205,83.4587811647173,121.915829354702,79.8982059234874,127.083871054036,391.602106676742,221.614354179195,201.65359748834,132.857998474192,277.151702365305,216.907656474351,195.807549342367,176.539398324646,199.867677833545
"4483",1.53902082312163,0.639855223799628,0.10345262366737,0.0389958500756298,4422.18825546629,0,0,0,51294.2478393415,932289.690438461,2017294.7667116,1503685.03017174,1419229.81527572,2404450.73568009,4685132.03593997,3382917.48992357,3250298.21088937,2550492.7770083,3090056.16007158,4248488.9661956,3318725.35939523,1450355.79569426,2055809.23105522,3820174.12826948,112.342080164658,78.1440311105036,112.468399986602,75.2381431939654,117.795443058173,371.656459232203,217.038561578487,196.994462539877,131.55726950993,269.922688225563,213.02040223863,192.500376165503,174.11777749388,194.345438263736
"4485",1.60912743107369,0.668174485557993,0.0892411130470237,0.0298596992755223,4420.91407044195,0,0,0,51252.3936252096,931625.951786638,2090350.55746487,1558413.97892889,1470656.51154049,2485248.88167488,4862314.40072009,3504337.45580081,3357787.37405547,2634016.54428114,3187709.15161695,4370395.39310873,3409864.45599144,1479427.08666301,2095957.55714795,4829429.39685399,119.808143000598,82.2530336579282,121.098112959104,78.5040555405476,125.917929412904,383.146754526455,233.069526273729,215.095442294585,130.938031908754,300.655113755252,224.517049973267,201.446518421382,178.21130382793,218.699802633638
"4489",1.63576527970324,0.597439593820974,0.101592803273415,0.028095505667392,4421.46876635062,0,0,0,49309.0050623264,896245.300438327,1876207.00893551,1393445.27718311,1306795.44288252,2199709.9338349,4239734.62666144,3029021.10755664,2912941.52227191,2282950.37059265,2763950.49643554,3804192.20221946,2975960.25416015,1305991.59435291,1883757.78441077,4891384.43489899,107.095594444312,74.3720088060594,107.346656205029,71.5283273408545,112.327526965929,352.805965944358,235.993795401774,218.627935794588,130.153672868177,306.962345605156,226.338947205166,202.735949283556,178.38854243512,223.791899764927
"4490",1.92309422305093,0.520065725023201,0.0911376633328044,0.0393173534208491,4421.97653616971,0,0,0,45577.6135506874,828541.672936424,1638996.89744998,1207396.31324938,1115869.24864707,1848122.67272242,3474394.25672138,2423738.30895809,2249328.55432656,1756983.53408113,2121614.08105935,2914648.15179919,2261230.5793234,995715.255832965,1426764.95054166,2874843.12312866,98.6813743286672,67.8719309693888,99.6125486460658,64.8579272226252,103.680350233788,317.084876693804,173.122465674371,157.054739880465,105.168803473355,215.064486686395,170.012110339457,153.667296319484,139.0824281178,154.797510968753
"4491",1.82789010620985,0.592488799223645,0.103390703606232,0.0391940508480724,4421.40983775513,0,0,0,47675.0539711117,866671.10009235,1792936.26710879,1325195.78345047,1234390.84758353,2062375.16496521,3926101.48014007,2794180.14620204,2658748.25181265,2080272.79104107,2513292.21702555,3444305.73955749,2671299.04086087,1165130.37967331,1646983.79000708,3134720.496501,94.6291030149932,65.8194709662915,94.7393306495177,63.3696026018501,99.2236074572243,313.013649038113,182.368208756735,165.474352489451,110.692328439534,226.64740929354,179.053575380753,161.826532757776,146.431270379603,163.154660490733
"4493",1.79198747445704,0.538462582089341,0.100101850205762,0.034040585725466,4420.65861470705,0,0,0,46764.3214149475,850051.974013952,1696272.44644962,1252950.01959266,1163880.59867674,1940109.95310723,3675256.9953599,2586891.83355767,2441834.09688312,1909906.91657494,2309444.98357373,3179043.40097209,2477839.48799898,1092887.93527384,1577520.83831544,3590799.4488029,98.8163055325167,68.5309741840435,99.1454691878162,65.8522689561718,103.66858627116,324.41647767808,197.288641877629,180.585339312959,115.170058196408,249.972388586806,191.825785275466,172.73092169322,154.528040325743,180.932504950507
"4494",1.79637681892504,0.613941359329258,0.100149509489016,0.0360729502225233,4420.65314707451,0,0,0,48363.9533008567,879192.897323151,1856761.34766952,1374524.8849549,1283679.26329577,2149392.65392495,4115003.94768422,2938882.402734,2806040.50298929,2196621.03214892,2654301.31707472,3635777.11239078,2822047.97193133,1227755.27134698,1734591.58865002,3498094.78692093,98.5406591071573,68.3427370189783,98.8657841168995,65.6732596219809,103.378610363134,323.547203036911,191.990718571519,175.102102086505,113.922625857761,241.332471471259,187.431067210282,169.033717963748,151.943568685372,174.288624123662
"4495",1.67600479621786,0.61331884435871,0.104073336021527,0.0409255443642511,4421.53210072756,0,0,0,49325.8167109264,896601.403912952,1891600.90597944,1403779.625494,1315938.57023065,2213884.14952665,4262521.88397906,3055014.07567,2916341.86478422,2285180.42702527,2765038.50571047,3796439.99262721,2954838.4228254,1291021.46331247,1825975.833657,3304457.54706806,102.715629676079,71.4869575343621,102.789585097804,68.8534428340693,107.691129192325,340.284665177448,195.528536373488,176.945627405134,120.048354697109,241.574251907348,192.535570229072,174.202332674567,158.158657312326,173.604967100901
"4496",1.85568009742724,0.619220018993276,0.0975690586334414,0.036368707281026,4422.48485038024,0,0,0,48041.1048025578,873355.072655405,1853901.37249238,1371158.00521739,1278811.90059043,2137051.89592283,4084038.172677,2913804.86781549,2775036.56011219,2171480.4076226,2622194.07346403,3586386.584266,2777811.72746591,1204993.69095561,1694705.33502819,3367166.54810191,97.2302961754827,67.276386678299,97.7189550551648,64.5479672652946,102.04663207591,317.325468282608,185.22013990009,168.84142878302,110.154545303452,232.561358247823,180.923536748337,163.199943422031,146.79681091947,167.90102275399
"4498",1.64930337618327,0.583215066646667,0.0979429664578634,0.0327411182469937,4421.02997597475,0,0,0,48855.301318236,887993.838654286,1845494.60416009,1370003.94999882,1283086.65039871,2156366.76714752,4149217.25004181,2951622.93314676,2806777.99798297,2199158.65763137,2662520.30523378,3666210.46725856,2865644.98009882,1260141.89689984,1813883.55603118,4137930.90935528,109.090156013338,75.5083260726332,109.610966679678,72.4625480577612,114.486987478491,356.345782689366,218.05149498104,200.076661810999,125.874819793905,277.758448869873,211.433275527487,190.187098259913,169.589813264195,201.343738829732
"4499",1.89591474643096,0.536715918554331,0.0977470246819271,0.0370024005207896,4419.20519946447,0,0,0,46072.5326196971,837536.183457717,1668203.88960155,1229671.76595884,1138590.21070684,1890393.13259527,3562002.65583868,2499693.67894986,2346094.29150339,1833376.40747483,2214254.61712111,3040776.3652601,2360395.56835543,1037307.85792478,1485464.93872261,3121235.19054704,95.039724001553,65.771358442631,95.5059836396002,63.1108177600165,99.7446505344625,310.306445326127,179.991214739224,163.899130753771,107.556458379474,225.461558562851,176.025674864061,158.853661160719,143.086604975965,162.666031829612
"4500",1.6758508147093,0.601263238051711,0.105327397984284,0.0394843677822059,4420.87848857043,0,0,0,49048.5284570238,891548.661857389,1861564.53725114,1380877.54088714,1293330.12670394,2174535.36806181,4178485.70186904,2989221.11708778,2855600.26263414,2237305.97364285,2707408.62592069,3720358.12700411,2898276.27562615,1269000.07538738,1803041.88114973,3406485.38404232,101.843006119159,70.9573505114511,101.833536638373,68.3927919549838,106.755165123687,338.340475846217,198.328203688255,179.874201378831,120.617370946865,246.234172091024,194.820969821154,176.110104434569,159.44791766104,177.203146608197
"4501",1.75204747179988,0.583765582894279,0.106201820947569,0.0332623489938217,4420.0017005356,0,0,0,48039.9148876492,873252.845411181,1793662.00477323,1327322.46781995,1238422.30866694,2074091.95970703,3957284.86011581,2818239.5590888,2701846.84290841,2115096.20079558,2557655.19804646,3513517.81020045,2736464.48653626,1198715.44695676,1715251.1721114,3835992.19644826,96.8373485281156,67.520976594623,96.7737614858338,65.1131774440754,101.494180461473,322.334906182009,203.836592000096,186.848799530731,118.206813710433,259.089487195498,197.870315229424,178.063036300747,158.990351852122,187.697702771129
