"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12"
"480",2.12475010851124,0.475180953274957,0.104312450061273,0.0437125369131682,3441.3921514846,0,0,0,38641.8824836717,691456.252966994,1404428.01346256,1030138.66328783,917381.00523853,1480140.05430156,2590007.99199411,1689434.92350618,1518005.20417466,1388749.53699559,1793605.23150079,2492721.09395193,1408215.68575371,1167266.52466548,69.9830853684329,54.8876074838915,76.0567503075641,48.5057253972021,81.5230727428732,226.16676057132,126.781098120415,90.2146172621753,83.4269303671081,174.288013630347,142.256754340276,129.552479875441
"484",1.76233120815743,0.568175968579599,0.110467779532496,0.0337451635668332,3439.91843839974,0,0,0,42069.6868170831,752692.313176716,1644453.48723901,1217635.86723446,1103034.70641228,1813519.99910907,3276223.01029098,2195829.1609857,2038740.56342791,1871196.75752181,2419801.72701664,3360951.1984493,1910362.95607437,1897223.82054592,80.9865197947937,63.8544851169133,87.6691055304753,56.6266218005481,94.2508515464304,265.278579169657,169.747163748439,122.730363120788,104.154215045569,241.7512231574,187.136588709002,169.293121957937
"486",1.94807896946621,0.475051992799247,0.109477865562573,0.0350824470963447,3439.54813908065,0,0,0,39351.7570075249,704095.209385381,1429576.61644333,1051386.48454127,940392.318616141,1526099.35012308,2690695.54374014,1762933.62296726,1603043.71872788,1471242.19225066,1909696.75946763,2676993.77887205,1539500.16189485,1583319.62345371,73.7342333909848,58.0877036675173,79.8683746580972,51.4843522286152,85.8237641275498,241.010127513027,151.007038968297,108.916436418028,93.6831875707435,213.918324371467,166.930271735104,151.170263188745
"487",1.67487866733682,0.56894401772787,0.10061399989934,0.0338417864714653,3439.84583754648,0,0,0,42679.1667363953,763538.534097895,1690938.20729972,1255672.0790595,1141319.05686092,1881828.14162932,3427193.33112302,2293365.17870311,2108299.25689241,1937809.98246499,2511292.11791237,3499677.69762879,1999397.8030432,1990870.85256395,91.1325461508796,71.2412314246807,99.2819247606034,62.8214052059072,106.222545370374,292.050855243835,178.387805871625,128.954668113841,109.545504482144,253.957466635547,196.701922825817,177.960061029076
"491",2.01095544945081,0.49767302483356,0.099495991183793,0.0294215258065124,3439.65565708814,0,0,0,39469.2728842084,706235.402320724,1469465.73756825,1081045.09261743,967323.307342494,1568303.15662973,2773570.34026635,1818305.67067142,1652595.60391289,1514033.1899787,1958258.81738168,2728921.93979509,1560990.46362394,1846750.69649812,76.5230512345369,59.7603848067326,83.4277669704747,52.6622414601034,89.2100468711196,244.598109165657,158.302139124287,115.4431001481,93.2938795418379,229.722055205664,172.825029077401,155.76061946736
"492",1.76688347805793,0.547692465116353,0.0991996320357102,0.0393326568387298,3439.6483051724,0,0,0,41643.4944522235,745053.401981908,1621402.00485147,1200721.33083238,1086337.71666067,1782267.91172751,3219626.66243779,2140833.71750013,1947478.97938662,1788298.53185755,2316034.83524697,3225232.14936779,1834023.66705233,1609707.89400432,87.2836913402413,68.1456134372187,95.178092580477,60.0408024888061,101.759607671668,278.800980559175,158.81204039383,113.737387826499,101.667017165345,221.478991799667,176.94506547098,160.717585417351
"493",1.83331914439324,0.575439347194166,0.0987080697101504,0.0400481627775443,3439.87093919126,0,0,0,41766.3693429501,747307.350881978,1658512.91366937,1227529.08582186,1110573.57519836,1820673.92440027,3290729.77148634,2196942.6572849,2004728.13068449,1837337.73245233,2369928.48660756,3275355.68101616,1840671.44314153,1543353.0621596,84.4268250008795,65.8858057909427,92.0929781416618,58.0325578805885,98.4367798566961,269.366229935829,151.96535016313,108.713477638804,97.7520761605845,211.409700053266,169.523258857103,154.047095924662
"496",1.61531462066834,0.574897163567032,0.111785521905747,0.0265073582386641,3442.91690439339,0,0,0,43248.314128176,773677.746232889,1704583.86838451,1266812.35370274,1153889.25623861,1909088.06667441,3480819.79825854,2343644.26434737,2198171.50329739,2022343.75730778,2624228.8065275,3666206.25152147,2112169.92343654,2639877.6390255,87.6189349253067,69.1603681326615,94.7702172722185,61.3763271415543,101.949097001469,287.810119959818,207.267718475705,152.143117810494,118.298771293285,305.066020149465,224.582243518089,201.813877711959
"503",1.80950571829397,0.539685715489729,0.110169344435762,0.0261817116255238,3441.24211907299,0,0,0,41234.683921497,737757.995457209,1576533.85470993,1165136.48384608,1051686.60728923,1722885.19767473,3091639.41604366,2058307.71811151,1912294.05761001,1755598.59722129,2274064.45071876,3172403.17502765,1822664.57637785,2348898.97844498,79.0266646970865,62.2935282247931,85.5636520914765,55.2332438604488,91.9741989512298,258.693462381761,186.166876304259,136.759899680306,105.844771475208,274.465772457104,201.537447236242,181.04164270563
"504",1.84833725366714,0.616661821422311,0.095677684353954,0.0259270214408964,3442.38910477652,0,0,0,42441.008617563,759408.006542145,1743816.09793087,1292154.08610302,1172088.90163563,1924850.75353434,3499378.74050591,2351406.02556212,2184815.96727196,2000324.72385945,2572244.09661826,3536184.37078264,1988806.66902002,2404352.09497304,85.6815339459119,66.6795930495481,93.652019509614,58.6230051731972,99.9492661123589,271.41519946878,183.150118271313,134.625978993143,103.810133632879,270.373661033688,198.1305990109,177.931624713761
"505",2.0311291598863,0.493814304956716,0.09343125754964,0.0298208405899614,3440.95584639363,0,0,0,39317.911248064,703532.193247661,1467212.36586339,1079293.9081376,965101.731448889,1562692.2030806,2763351.36484849,1806145.6181361,1630612.44595891,1493564.19317064,1931430.33110607,2691047.85192847,1538428.98986237,1800927.09859563,79.3537121554598,61.6259964840857,86.8681783240155,54.1040693498576,92.6022588428273,250.009227661264,155.742547765696,113.480458187851,92.1585821673097,225.592415434256,170.195340082008,153.448075006875
"507",1.69722335192731,0.598372038543145,0.106841810508547,0.0404003086631004,3441.15932809845,0,0,0,43114.5933311377,771371.88938394,1733514.51499577,1287046.15940927,1171110.65262081,1933344.08397351,3524257.66948143,2376049.22975888,2196512.21000675,2016073.81196449,2603941.98031461,3603233.41173829,2029117.67698594,1669146.85987092,86.1168162500576,67.6898941229054,93.4380275469096,59.9062063089536,100.277461068107,279.873560635639,163.586016949789,116.9639059426,105.471126850278,227.304479013632,182.594281908308,165.961630618314
"508",1.77943415003852,0.507699523780465,0.101735990985122,0.0370659709753523,3441.23361170833,0,0,0,40796.8612925026,729879.767757133,1536348.01230693,1135674.59237088,1023830.14592763,1674796.07592651,3002121.04283616,1981602.17385969,1798508.7108534,1653589.87776387,2149197.83971988,3014612.13010492,1734323.94108019,1665057.07663606,85.0891884538512,66.5836461018714,92.6296396808553,58.7533423374459,99.1606748475883,273.386975798208,161.541672694139,116.117135403885,101.763641700073,227.12270967639,179.257677885102,162.568895152062
"510",1.79400460829149,0.529413597835422,0.0957052665969001,0.0262910685122779,3442.82780904647,0,0,0,41129.4098282383,735857.45132508,1583444.81355668,1171499.94987805,1057630.27941879,1731019.40528965,3116398.5246718,2061322.34062634,1884182.56577201,1730862.55272783,2245064.2627153,3139766.11010735,1810291.55532416,2348301.51920026,88.2576873143885,68.6861747392168,96.4660185547372,60.3881714458249,102.953933280805,279.594207378078,187.385268535113,137.619074385484,106.676853217458,276.106963287793,202.917952549785,182.303408533551
"511",1.7414666852532,0.576592289849025,0.0932679261759061,0.040702376899867,3441.18903782688,0,0,0,42371.2075585094,758081.227442903,1698513.30329313,1260325.97294078,1143898.28948753,1881121.70458125,3423963.64041632,2285712.80747479,2073398.99349556,1902941.43674111,2459678.6726522,3410466.17939911,1925693.0290075,1599176.38215362,92.6731308214514,71.9588041216332,101.460226532649,63.1691735106135,108.148380232328,291.856606370957,158.965214726334,113.608197261427,102.693314089357,220.659688487189,177.525464875978,161.384888782853
"512",1.95863128743258,0.521536833714348,0.0917561694318716,0.0409463261084084,3441.0296623357,0,0,0,40119.1164253025,717855.691319339,1534728.6758717,1131665.47884215,1016181.23408796,1652247.96789071,2947566.77539083,1938434.62539973,1739265.53239266,1593317.10062735,2058210.0380307,2856960.08201996,1614433.25856081,1379489.35702906,83.406176407292,64.670837175883,91.4094666091601,56.7169716870358,97.358658833192,261.698363732078,141.010556432059,100.739648725653,91.2375238286669,195.577558061973,157.537655511668,143.235923020933
"514",1.95601504591794,0.484146772891229,0.097530580349673,0.0273867350973171,3441.97726139476,0,0,0,39476.3102939956,706332.742751227,1459176.00876422,1074169.13583124,961593.575975104,1560144.69682676,2761994.67084396,1806360.88497938,1637880.80235311,1502717.37439683,1949060.01036806,2729894.07780306,1575063.66307804,2026233.58653758,79.8299714411036,62.2316986648469,87.1473013988368,54.7748393644515,93.0949696063844,253.995936292359,168.436985227139,123.3873668105,97.1166471832128,246.821943661017,182.94057845628,164.546116155835
"516",2.0114711969841,0.45350417585702,0.100005405695606,0.0363007478166774,3440.66011520475,0,0,0,38714.0699721771,692700.397344231,1392901.59917926,1023052.05277413,912092.670822905,1473995.75011984,2586462.57825196,1680611.99077007,1508343.92181881,1383830.82068836,1796844.37385144,2521865.59187774,1451420.66982781,1467836.3661694,76.2188978280141,59.5501942271262,83.0680913774809,52.4930386455614,88.84815714704,243.914098923317,144.152495020741,103.75189218876,90.2878150928664,203.25432292272,159.731277710232,144.781348171313
"518",1.66477151880847,0.614208331912317,0.100597945170007,0.0328868383524378,3439.3523556969,0,0,0,43682.2492720846,781520.431719625,1791542.44954128,1332503.46379934,1215466.43722886,2010125.23279579,3686219.60313502,2488660.20192997,2308839.11490429,2119553.15476647,2736872.11139805,3785950.22558908,2141108.50275439,2103259.06681858,91.6964807372208,71.6810454475335,99.8973479673024,63.2086346147029,106.88013380629,293.847210104103,181.741758252582,131.61457309924,110.690567836581,259.749929777885,199.996512968271,180.801233410166
"519",2.01570602593103,0.485131062038644,0.101965154108394,0.0275384198279879,3440.58620872446,0,0,0,39235.4439003022,702047.177521241,1443454.31085366,1061187.32091466,948414.588166144,1536245.91783418,2708810.28222602,1772519.24560017,1613263.54623363,1478537.71004964,1914470.93357864,2674269.02543807,1536595.09055328,1956566.66453313,74.9929049206268,58.6951065912919,81.6263538927045,51.7995005615927,87.3915358841966,241.074277724513,163.009439754333,119.370134202317,94.1478156739806,238.68993416313,177.116556090491,159.33255771704
"522",1.72051848439572,0.599783710296741,0.098276885979266,0.0295465091098042,3439.14454752369,0,0,0,42974.6308715695,768883.398830273,1744921.50199219,1295773.66201258,1178631.26029954,1943079.89150869,3547246.48943291,2383759.71302016,2206933.48007011,2025172.08474678,2614968.81735622,3620363.41837421,2053864.87210202,2249921.85863576,90.2508214701527,70.4032049246383,98.4741417018246,61.995326543624,105.234598362002,287.657043419081,184.656585149169,134.626474432423,108.964792962535,267.811764298568,201.658704331076,181.768754652038
"527",1.70498816128794,0.572133169369797,0.105937937669397,0.0357724202102839,3439.20792976023,0,0,0,42531.3572509101,760919.049209225,1678214.76907045,1244888.62301215,1130375.33619271,1862503.70185312,3382220.56025159,2267582.43067488,2093451.28985373,1922920.04207378,2489188.79749674,3461678.0118363,1969216.6855703,1853416.50784541,86.2482221519922,67.7402182775732,93.6350053915262,59.9199022111301,100.444637128459,279.742273824225,171.116278866233,123.271013285226,106.739883841778,241.758636229614,189.416489333342,171.621964714797
"528",1.65506743450016,0.59513480223254,0.102424524991294,0.043969716911767,3441.88130237104,0,0,0,43364.1989473454,775805.392311781,1750140.54083508,1301112.02842369,1185577.23396583,1959573.20468846,3584312.11776448,2413125.35317888,2211306.32510152,2031092.59796719,2626385.1833839,3640302.22551981,2050922.32706374,1570904.33037532,91.0367363468766,71.2812773753527,99.0594864066079,62.9240184047164,106.08013562024,292.955549351898,162.403405897273,115.521712092461,107.026918203789,223.081515460423,182.297567838565,166.041290448909
