"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","rec20","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13","Biomass14","Biomass15"
"4809",1.53606703150517,0.654928436248588,0.10045656736206,0.0270934176211547,5102.84497097806,0,0,0,51705.7749995072,939787.009622442,2064099.71748564,1539777.32921348,1455173.42647309,2471138.27264452,4834730.45490689,3492147.99905226,3393780.04736642,2665204.87310485,3223920.58409938,4375245.41064397,3342165.31285562,1793157.63470057,2991660.13555383,3768382.48872209,9770435.05363884,114.983132620196,79.7683889601717,115.339071485174,76.6666689412329,120.622379030515,379.253599922155,255.922070027454,237.657787047209,139.588433891226,334.516839674988,244.757088353787,220.85170108721,206.720144092913,317.121029240782,406.76778943057
"4813",1.55152792663916,0.683045312180858,0.0990860958731965,0.0335319237301304,5100.5152485753,0,0,0,52237.3446708906,949498.490502399,2132141.38969389,1591164.60531426,1505626.56012359,2558432.3559054,5019610.43712872,3641323.70265682,3525635.25055826,2768909.44616241,3348735.38062949,4542572.37974223,3467926.74395237,1859633.70749776,3086571.08155879,3841211.38656051,7919925.78942715,114.983940645385,79.6704861501304,115.44478711112,76.5097226085727,120.649924115211,378.052156489434,229.484094770507,210.277250364901,133.405187065257,291.35828135958,222.848239489898,202.27212647417,192.881530091789,274.014623852966,348.556395672739
"4818",1.72600984167129,0.588772514954574,0.0998217363774886,0.0304243095991537,5101.64475917637,0,0,0,48352.6008925767,878923.535045049,1826169.31637207,1353139.29949267,1264425.79476366,2123016.72654186,4071609.31185655,2893379.19002028,2763078.17285776,2165092.87076518,2614355.8456635,3539966.33853299,2685255.3913402,1441247.75352849,2421474.38189417,3087059.12901706,7523212.19691451,102.803466058553,71.2781706760553,103.16506179347,68.480607285486,107.856406180422,338.58321569982,215.515060595998,198.684327198874,121.770864181589,277.292101356973,207.843098671683,188.152733308715,177.934082113754,261.748536023556,334.245832809742
"4819",1.753466058412,0.675938369498243,0.0860192799075077,0.0326661114339555,5102.30534996184,0,0,0,50066.6878868165,910166.539868469,2053187.07084121,1526017.15919975,1433966.01049994,2414124.75696558,4697492.08403211,3372094.61303638,3207539.38319151,2514742.126516,3035597.28358624,4108150.05856707,3123248.11856611,1669537.69473606,2761545.31303362,3418569.25128915,7173689.84669471,113.038716302361,77.3622398384316,114.515032721128,73.6792378169854,118.869258624544,359.911386682427,205.41297852322,188.529074400629,118.514503705421,261.734256474412,199.105348886126,180.593834045327,171.830725177696,246.39994400558,313.759633501186
"4822",1.80827346198107,0.628642481603812,0.086180216104821,0.0342398497832643,5100.60197124019,0,0,0,48589.9566355106,883317.046644448,1917520.30666259,1421494.49693532,1329163.39157555,2227707.07782906,4294585.17800335,3054113.31540697,2878552.58990029,2254811.44664955,2720544.53910419,3679904.10877827,2788756.99328234,1492418.31278107,2484584.52663369,3112217.08121882,6500448.65568039,109.457472991606,74.9231533849097,110.874370522861,71.3639500140953,115.100076095777,348.653992868513,195.117850913143,178.554118454413,114.106069639642,247.017178164561,189.753973718451,172.330083108093,164.616200068815,232.126991788876,295.024138052957
"4824",1.60656938580364,0.655556658279171,0.0941320367070906,0.0327047490290383,5099.06826626293,0,0,0,50974.6425690922,926561.996999787,2046598.05306127,1524698.62052708,1437578.18652127,2433051.39626725,4750147.220132,3418157.45623584,3275236.39633513,2570501.57111016,3107297.09000377,4212886.45804361,3210015.70264568,1721473.63549733,2866696.84105174,3591645.08853069,7747211.21402982,115.316329282803,79.5376190889479,116.16544139995,76.1500220281145,121.097162819439,374.703755617169,224.077187914891,205.643961796352,129.327259634047,285.469657351268,217.214592834957,197.025711356305,187.484018598487,268.732654723982,342.18133780948
"4827",1.89399493724961,0.602212018428751,0.0972291722044961,0.0389317815885203,5101.83094835471,0,0,0,47425.4339584403,862169.019184094,1805579.89341871,1333784.64559739,1241160.38920303,2072721.0158446,3948258.47699191,2801860.98737161,2650233.37685318,2073964.9107078,2500414.50241427,3378632.97664906,2551387.28302927,1365740.48472083,2279079.35349569,2863330.88871777,5398705.69935648,95.5077851973024,66.0639860472458,96.0096779773268,63.3715864762727,100.244366965118,312.650006630297,176.568190272017,160.296597895285,106.991947867529,219.634459230079,173.244486225659,157.866788818915,152.373596685062,205.368888644209,259.637330373784
"4832",1.5649659775199,0.665818806107212,0.0978403572676983,0.0344423042035912,5099.66855669542,0,0,0,51660.801889663,939010.535871645,2083767.46416693,1554008.2849012,1468206.55708409,2491117.84181898,4875795.21451456,3523215.06422104,3391542.06884597,2662944.75037227,3220328.06630934,4368014.26285626,3331199.47972444,1787406.93143259,2974236.5728329,3717907.39975239,7587229.8905351,115.057527743893,79.631276020104,115.614767514599,76.4144227777989,120.751593509791,377.191076924541,224.87942028208,205.713493618464,131.73121312369,284.464862277988,218.787711621979,198.729137874367,189.926442020049,267.25676687483,339.591318962647
"4833",1.65450724062617,0.663419723368364,0.101936483844348,0.0274270430301456,5103.03125942581,0,0,0,50688.1617728359,921397.770532794,2024136.98633527,1505277.58352001,1417095.65506921,2396221.35978729,4656471.42080251,3363062.03753829,3277802.69378089,2571639.62841853,3107042.90956559,4210344.57015662,3209011.27458651,1717611.88903237,2853367.24816211,3567251.25639569,8997046.55602656,105.623261819741,73.3719935154402,105.846965157301,70.5808570014581,110.777182504524,349.566794221747,236.182411310666,219.158794487408,129.311103137503,308.204057369355,226.079146812007,204.068693417722,191.222048460398,292.046350326137,374.43133664401
"4837",1.76024282332493,0.590017842075925,0.103753087564026,0.0283689736536538,5103.18097893366,0,0,0,48115.8056531362,874643.025201225,1809207.05736694,1339119.77111014,1249849.85458865,2096530.26353341,4008753.29410578,2851617.28907691,2740867.20505563,2147071.03149254,2591671.55581078,3507935.76809168,2660014.16215752,1426312.43829351,2393831.22813269,3048881.36433627,7914292.14735171,98.0177852239138,68.1982199429424,98.1087936169086,65.6736553748383,102.770923877301,325.734188171174,218.398603695104,202.228255622977,120.822007049999,283.69440614626,209.567400478682,189.344488843551,177.962140224567,268.489024698142,343.785486519145
"4839",1.93311966062833,0.605930009151894,0.095846547430329,0.0301544202124289,5103.03842456757,0,0,0,47245.2901088,858910.641486701,1804616.03943229,1332331.52406782,1238814.18257082,2066378.00807945,3931574.40249219,2788685.73515558,2658779.41563572,2080092.92232092,2506749.40095527,3386148.79143977,2559219.6478652,1367228.29130464,2278292.02716342,2864733.6055698,6832728.37900487,94.5664606412795,65.3297109894002,95.151995092872,62.6140061239383,99.2789036222728,308.551705308991,193.22113430288,178.231071356023,108.884283411062,248.910499779398,186.223942605166,168.540174393672,159.263067047022,235.036272615594,300.239857287885
"4840",1.57184377993187,0.69754286941219,0.0938255943362513,0.0307047092322604,5100.50094618086,0,0,0,52367.7696808548,951901.889722785,2174070.41592796,1622970.86720733,1536316.98559009,2609119.15392163,5130855.46937998,3722093.87646195,3600460.2289509,2827503.13828829,3418712.68620547,4636151.73967107,3541689.92485005,1896672.66816549,3139218.27395296,3890850.95687448,8589953.94503007,118.14914720441,81.4681603973279,119.043996089138,77.9833481408938,124.078321722528,383.623039074961,235.654074843641,217.125573567409,133.513776153504,302.823913720104,227.414342316147,205.921975554207,194.893395172187,285.750772517734,364.764453393861
"4841",1.51011910300627,0.631386911595358,0.104091161295513,0.0362944269408028,5103.28382770964,0,0,0,51395.7305479242,934089.526297719,2009119.60508431,1498460.12233261,1415165.3565972,2403613.32703308,4690980.32843379,3379914.05014075,3251958.207136,2553977.99791017,3090626.57596175,4195384.42848101,3198745.16795311,1721233.1140438,2885117.05286481,3651361.33115166,7348432.76276564,113.984802177055,79.3311996071621,114.06554987802,76.4094993630461,119.505839086733,379.083958364174,227.915991751723,207.812416718626,135.486283857974,286.242287455785,222.551968613975,202.42881845723,194.294497360207,268.383169339359,340.292294034131
"4844",1.68472070718318,0.614622534678414,0.0907433558257431,0.0306271147277145,5101.19333943507,0,0,0,49280.3545716324,895782.77018143,1920387.46657046,1426596.29751507,1337837.83871719,2251758.1268365,4357152.19735882,3103189.35235733,2946452.62865323,2310131.09461197,2790562.88688669,3780418.31320893,2872701.34638301,1540967.66808836,2579599.07289044,3266633.88135516,7745508.03523395,113.00961244978,77.6975055222069,114.107127717673,74.2283590727671,118.74234874605,364.162266084741,220.121294133897,202.846267414936,124.619686531912,282.961614075768,212.386257026194,192.300743687163,181.961758207067,267.033679314408,340.905795546115
