"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12"
"354",1.84966510355058,0.568390475104527,0.0901401168413717,0.0274215393436846,3442.01235252211,0,0,0,37014.2197106473,748349.33075209,1658496.61743345,1225238.19992145,1107689.54853944,1812971.04093796,3282106.42441777,2173375.749768,1990805.61344113,1825298.64386095,2355946.66857693,3264165.26245569,1855228.78737422,2223291.90055098,89.940820079242,69.289442490894,98.1985029337405,60.7044459787468,104.501205934401,279.693920678801,177.589272185988,130.390505974121,102.677215721329,260.806792707161,193.356981291081,173.921405829698
"356",1.74072501790994,0.549520533130539,0.112701533988691,0.0404924559590741,3441.64652845588,0,0,0,37286.3136470055,753775.862112562,1613928.98069696,1192390.74650354,1079353.0282594,1774092.69206669,3201511.27022784,2132808.35478755,1969925.27894419,1810027.10756496,2345250.83605569,3267703.04121494,1858546.83983393,1588530.93353442,81.204314468076,63.8579230162003,87.3873558130499,56.6989597291825,94.0478332132057,266.055274426545,159.055815699993,113.9230702919,102.80521053095,221.357147367012,177.899282995151,161.703613941732
"360",1.64026599433745,0.574327018856826,0.0971381441362885,0.0335415579223049,3442.17228191326,0,0,0,38356.5649882766,775360.686604077,1723945.64800405,1279371.45246046,1164906.25839891,1923589.53444711,3520388.01915978,2348721.7959085,2159018.87790484,1985754.66051714,2574481.53348957,3589429.69983145,2052717.30538698,2055822.99516425,95.9365170002119,74.4045653122347,104.258685713212,65.4734084219531,111.351998070849,303.50626423077,182.476087688274,132.263091221372,112.007289654499,260.646302119883,201.50982584882,182.266218087315
"363",1.90388914309571,0.47677308182838,0.105779028775745,0.03652094345638,3440.59242378363,0,0,0,35271.0950622754,713074.635027022,1448893.1106713,1064697.61155161,953718.518534014,1549940.52087129,2745023.4275422,1792457.7603325,1627374.80009989,1495018.0568835,1942461.97312248,2726517.2067586,1569878.94417879,1557626.48083931,77.6792117436438,60.7203630383031,83.9518676477133,53.7055804215901,90.0503052109212,250.699164024182,151.608772375596,109.296840953054,95.3084163911823,214.020035080159,168.401614396323,152.664404001834
"365",2.07480184799614,0.506312865801114,0.0991116638203552,0.0405321992692208,3441.26030099756,0,0,0,35059.8521485374,708886.103368768,1475662.63004219,1082630.06124109,967840.853223711,1566911.05459133,2769158.03824298,1810191.01728063,1635272.37503831,1496330.67606359,1929965.31197891,2674041.12748896,1506774.90889564,1306825.53949372,74.7316258304153,58.0652366914839,81.1101631623663,51.1566129958874,86.7150489703742,237.529791298682,133.394076158026,95.5371000822866,86.2410310232687,185.618794043938,149.20704409918,135.626831891243
"366",1.7210733568538,0.538927304869309,0.104684730672247,0.0339076525477687,3440.70107863481,0,0,0,37212.0180557605,752250.1344067,1611644.18918786,1191572.01150277,1078774.60167163,1772519.96289781,3204346.25484723,2125380.42519994,1955277.78654116,1798069.84700394,2333893.32686767,3264152.21460346,1874036.98004716,1907773.07117033,86.5769660891746,67.6098065142807,93.6325444252238,59.7615403113677,100.380420274912,278.730515405795,173.088561931229,125.371986140917,106.574174806942,246.866036125424,191.286407499055,173.069566154826
"371",2.08022537747439,0.450512065662856,0.113163580188478,0.0395933924745142,3441.73578327885,0,0,0,34220.1085399354,691885.970276574,1364047.61790361,997865.967887243,887580.830468924,1431855.50477682,2497538.99910355,1620289.64355577,1468531.38305866,1346044.30302399,1744758.81474798,2441805.62504438,1396779.21578989,1300402.24822252,67.7553804191325,53.3027404965286,72.8939523928596,47.3389463574438,78.466915069859,222.208968300167,134.279176468297,96.3121509915465,86.2780795517903,187.454100782635,149.964048225008,136.233930691837
"372",2.05364534061109,0.437122205212091,0.0960955815473654,0.0351584001314711,3443.6663111718,0,0,0,34108.5889187989,689615.201273248,1365828.48473419,1000088.91480996,889501.00618878,1433427.94334666,2507149.23730107,1615025.98438738,1445088.06411044,1325976.26337273,1722630.94238731,2421377.7155423,1397216.77045356,1473122.09762155,77.2377690570756,59.8440164913567,83.9952317609483,52.6269248431559,89.6622906738404,243.740884440093,142.818474057263,103.208456302883,88.8395366958335,202.674695753434,158.227130741937,143.297014480002
"374",1.93304484494923,0.521139688131245,0.0989380783717612,0.0269561089382426,3440.808888649,0,0,0,35853.4600724567,724889.892580677,1531774.8881801,1127220.27361117,1012671.86577514,1648618.00871954,2941975.08810414,1933384.30082927,1772065.39011761,1624862.05752302,2101543.79950761,2926550.92438517,1675429.87651226,2118396.48249641,80.3150717873535,62.3934779002783,87.1799707236337,54.9641280807037,93.1961457987273,255.172227937711,171.357204110559,125.952509821696,98.5517006287757,252.243566294297,186.344170438343,167.532280804192
"376",1.8537079903,0.52859739524138,0.0950487522328611,0.0344163434063081,3440.46326566142,0,0,0,36337.8720368998,734651.616990239,1570618.29424448,1158257.20428335,1043693.38841051,1704258.30302282,3061210.89571974,2014925.74927298,1830935.84569157,1680448.81665212,2175719.53475975,3031962.45958494,1730341.28647006,1737604.91060391,86.2646478165627,66.772041406787,93.8765419853599,58.6813834080554,100.156615906167,271.539528070775,159.672974867471,115.545122232456,98.7296926915798,227.263185126067,176.641385910262,159.882933881731
"377",1.90611430257584,0.576514157812405,0.103209359540451,0.0322977590549717,3441.5887887638,0,0,0,36859.9381118701,745257.596405109,1635682.31881524,1206058.10362991,1088732.92326294,1781018.15874872,3205598.67469267,2133846.77088251,1975510.67847709,1809191.85323759,2330108.19142297,3214583.64139496,1809691.99583999,1839919.2288881,78.9789175178699,61.5948918043595,85.4950704250733,54.3982733691124,91.5899378857503,253.42074900358,159.666637404503,116.00979055096,96.9464401157813,229.261253137973,175.859648754668,158.903050962604
"380",1.81827963844709,0.536685977667669,0.0913945011992435,0.0390559772950985,3442.73393118185,0,0,0,36648.0292980842,740908.960578833,1601358.48263278,1182468.28682395,1067461.12712,1745829.61417075,3149357.37323325,2074943.46983368,1873703.75301549,1720131.45975669,2227067.7895655,3101207.11891425,1763367.08913812,1567609.75161186,90.5504124849326,69.8443267658151,98.7805399637388,61.2400081656218,105.189627611265,282.477645048944,154.461707465876,110.883180856079,98.885508417199,216.035506146082,172.347137689012,156.513076358451
"382",1.73414765192996,0.550279309401558,0.0988576374321197,0.028545230935355,3441.47161711574,0,0,0,37337.3212024244,754803.255980209,1639984.76701909,1213142.72073249,1098986.82163597,1805496.35480096,3272539.93477032,2170695.29823812,1998934.58279376,1837236.90501822,2381903.09750059,3325390.11572273,1910502.51001401,2259228.26388049,89.5801688290869,69.5859767133718,97.242067065942,61.2972231161822,103.948400625475,284.554845767701,185.789864195361,136.061522915794,108.745954962088,271.352856703496,202.863629251044,182.678884464975
"383",1.82606697605865,0.501004130274506,0.104457796476531,0.0259229265978777,3443.47417159688,0,0,0,36012.1183547585,728029.817941379,1511494.09308131,1113499.79053083,1001744.03435105,1635242.02212139,2921167.74649828,1918925.55376475,1763495.4187288,1621196.17187719,2106827.88003765,2958334.83869928,1715449.36717835,2309705.04511094,81.7270017920062,63.8094466677076,88.399988576973,56.3949445038183,94.7602075367015,262.981723210669,184.945705344611,136.279995941998,105.079284469435,273.698589953623,200.560549193835,180.11303443598
"386",2.14235883682656,0.471777999243197,0.101872893937216,0.0415632433056505,3441.52600612127,0,0,0,34327.2558891041,694079.307773045,1401800.29576811,1025936.09351015,913058.868428763,1471787.61614298,2575756.60975869,1671514.80162574,1503590.05103733,1375708.1293915,1776661.99499884,2469728.55502494,1397253.72246632,1215288.07915637,70.9377256116297,55.2568874327434,76.8558367813307,48.762558673465,82.28030963707,226.923553962712,127.935204374692,91.4840670150771,83.2554650627466,177.409479741196,143.337773654684,130.37404873785
"388",1.8455944156628,0.512381152408552,0.104492636026704,0.0324841476222852,3439.79785838066,0,0,0,36108.9753972928,730008.151711401,1527809.92544472,1125494.19196208,1012837.74525865,1653469.45550004,2956007.21908268,1945638.8882943,1782068.95233375,1636797.64201103,2123025.10271765,2969206.07544415,1705275.07306657,1834909.13675957,80.8428104558487,63.1210653757238,87.4416803761898,55.7876742662622,93.7345548915276,260.157010696784,164.480347165501,119.463378169285,100.035819029874,235.985223807761,181.234086810572,163.784886567258
"391",1.78373678975856,0.603143805010219,0.101739764492837,0.0371307511708772,3441.25772364389,0,0,0,37964.5076530784,767552.804910225,1727560.3896502,1278237.93328315,1160418.68036416,1909329.62571897,3474186.46789054,2328406.70326636,2153289.14166848,1974130.84499038,2543919.48262202,3507520.50186288,1967953.98447597,1731454.34349691,85.2809067313392,66.4214715892085,92.4034866899357,58.6103702087068,98.9187621494635,272.72253650026,160.715863567588,115.740945140262,101.493598003366,226.357231751581,178.71774667236,162.086608257823
"393",2.0675221951238,0.503961019403138,0.102083708092251,0.0263402836263997,3442.39871673573,0,0,0,35051.8838864405,708721.99909705,1468761.67572915,1077402.87966129,963089.504319896,1559591.44004486,2754040.53031283,1801344.1502521,1650613.386711,1510992.99928682,1950695.29322571,2710465.46159248,1546410.88113192,2011423.85505125,73.3950105653565,57.1819154796224,79.5074201531991,50.4676042017684,85.1279570238228,234.898012133737,162.050772692544,119.287929655888,92.5322991106652,239.29661421932,175.933361494398,158.068616670889
"395",1.81647927637422,0.608566591989908,0.0929193730514033,0.0416306676985003,3443.46049865586,0,0,0,37865.0758509081,765560.994835816,1746009.23910612,1292113.89133836,1172634.16480386,1926524.7119348,3511372.23831233,2346640.16766466,2140358.39613082,1960942.31740361,2523610.15983869,3469869.14660038,1933190.59240558,1521196.8317075,89.5271403822042,69.1567389190942,97.5646413055871,60.6960091057724,103.977240090613,280.344681190138,150.792957359493,107.81834596281,98.1716633688418,209.060134365745,168.965401030661,153.690097067877
"397",1.9493965975988,0.557199331811782,0.0977221798770772,0.0341468035829384,3440.35368518454,0,0,0,36347.7716818743,734908.53752009,1597253.1960323,1176522.66827683,1059441.14146438,1727813.29613447,3098925.57585461,2049640.8802779,1876355.44161245,1718066.71711024,2213791.10788727,3058208.59373865,1722862.15602509,1687470.09508474,80.367764614059,62.3640295537656,87.306116529614,54.8977226818021,93.2736814310635,254.606557916047,152.351030779322,110.301914401832,93.9929903860925,217.077997301594,168.450182115291,152.436810442868
"398",1.82251769550091,0.551686841802708,0.0934549499588147,0.0300152379971956,3440.82957046425,0,0,0,36877.7189483135,745565.63350231,1626594.0910245,1201402.04913951,1085572.3663147,1777083.54399046,3210628.64025033,2122802.89878238,1941194.27860242,1781388.23837637,2303870.72972572,3203479.82098265,1827497.15966725,2046489.41804024,88.8494790749369,68.6685152485613,96.791612481084,60.2878943010846,103.181992222607,278.589776859899,172.654145281204,126.035829545635,102.59638236906,250.431685316933,189.190838872308,170.605152396043
"402",2.07884736736457,0.452080427203074,0.107544544030619,0.0415355614708982,3440.81691310333,0,0,0,34247.6604168196,692443.273873001,1373190.23277937,1004956.32798869,894158.532780235,1442307.52596968,2519844.72909615,1632833.43395896,1471448.32613794,1348626.35304687,1747758.92066608,2444699.86950568,1395889.20726389,1241685.72223254,70.3010431830102,55.0384921033183,75.8941454050551,48.72896628608,81.477185637881,227.777686872137,131.87760590646,94.3071136110863,85.8062102893346,182.893181454495,147.748360881743,134.383494653064
"403",2.01778068821507,0.479205374533747,0.110633450455236,0.0406809914583788,3440.92611971149,0,0,0,34864.5822448467,704907.747888526,1424697.44773199,1044514.24116506,932798.649622608,1510856.5250422,2658065.18213733,1735573.35280653,1577138.40290782,1445693.11237415,1871842.98617351,2612051.71349239,1487375.34077902,1322124.40551436,70.9799418149681,55.7191211319011,76.4809741244737,49.4166380796852,82.2292830781661,231.530524749251,136.967643315764,98.0740507630052,88.6364976406649,190.495435735791,153.241289884343,139.306779345702
"406",1.78186772736526,0.541945000880478,0.101127497349006,0.0275952297507016,3440.88531873527,0,0,0,36927.5306491919,746542.474952401,1605842.35042478,1186058.53537039,1072017.376269,1757291.68762575,3170383.61152847,2099260.31322941,1935869.54158596,1778352.56435196,2304571.95076362,3216537.77022685,1847928.11038811,2265772.07996643,85.7463986524801,66.7468354018549,92.9442852734533,58.8761474465072,99.4673547009239,273.823824115908,183.781529379366,134.882543206746,106.463962681022,269.667719593891,200.188968004643,180.098783801044
"407",1.79664816472178,0.565298168539179,0.0980451201335381,0.0435693941324307,3441.40773035822,0,0,0,37245.6175034711,752999.433524377,1653227.51113773,1221858.94257644,1105902.12221322,1814156.23310507,3284690.18823806,2182013.14119667,1984648.81595819,1820864.60242148,2352431.87881185,3259761.09331466,1835525.7325491,1441472.30901869,86.9892808316206,67.5224971294854,94.479415544489,59.4502852115219,100.953795000563,275.794899302915,149.849205581572,106.841859582633,98.7012246604949,206.461305440072,168.406005954695,153.354124355123
"413",1.95452177801508,0.485459582041794,0.107236746366115,0.0317225026575092,3440.08427810665,0,0,0,35203.1401095034,711730.641250803,1451880.7038162,1066099.4791482,954252.049522711,1549226.82765434,2739531.66099411,1791274.14412181,1636727.52219217,1501888.39138856,1947452.23868891,2725287.73473859,1566509.73629837,1752782.50807351,74.9265884307091,58.6439924919284,80.9031995245285,51.9121094582502,86.841765009286,242.599766343731,156.971576845792,114.182737924314,94.8129011762284,225.952270806661,172.674800742831,155.948870037207
"414",1.88254437883744,0.506355075314422,0.106824118590238,0.0346185226835312,3439.45372392474,0,0,0,35840.1776890231,724589.185045744,1504812.54809558,1107315.31299204,994839.347011316,1621482.87910421,2888447.06204703,1898959.82024479,1737774.90367422,1595358.50314144,2068244.40877189,2890435.9054171,1655953.9505987,1683994.02343823,78.0067794675438,61.0326844066238,84.2507653476564,54.0139695807765,90.4169364983067,252.342407700061,156.831958416043,113.446957714808,97.1334272347678,223.038619057764,173.568295679108,157.125944589954
"415",1.76736891059322,0.55861903288939,0.108873451616333,0.0419171948560964,3441.28879490851,0,0,0,37293.7878985153,753951.596062915,1630065.25318896,1204266.21981939,1090043.84151691,1790524.14305293,3233970.18166249,2154600.03123835,1982907.78822614,1820554.10911082,2355241.2028788,3272069.58991558,1851422.38166755,1518048.34993711,81.9677191925514,64.2467291748364,88.416101934063,56.9240448772684,94.9812431226407,266.35331854882,154.575785015477,110.475989169231,100.81306630902,214.103154126765,173.281889546653,157.643346362349
"418",2.13052971319947,0.509244720117473,0.0966421562309281,0.0306594603152882,3442.32157518071,0,0,0,34903.0067586683,705730.213651203,1473944.7323489,1080675.80672959,965071.07512472,1559920.33832678,2752374.12248841,1797241.77880782,1633720.53402265,1493736.39508141,1924281.98008101,2662965.38864243,1506126.62057375,1682366.18015064,74.139450401987,57.472930260683,80.5969462761823,50.5587917448488,86.0587042141615,234.270701095651,146.252902000671,106.618132471204,87.4579559843883,211.516762840044,160.500374737211,144.818154172515
"419",2.00955529800146,0.554844168046286,0.0930401370996709,0.034698182566858,3441.81952749293,0,0,0,36045.1278418599,728807.516809951,1586572.0190304,1167672.07759141,1049718.06704412,1707815.35513064,3056515.83784325,2015332.01340362,1833877.4898418,1677752.54446136,2159195.78583141,2976941.03008767,1671259.76215183,1609596.79897644,80.8471956031203,62.4590102942958,88.098342351617,54.8218757546901,93.8946254039022,253.239770591793,146.774952137301,106.156531793428,90.9635218735562,208.669635839213,162.463688408898,147.082297598747
"422",1.92130040128563,0.535288687433274,0.113454446227709,0.030881930597088,3442.67019698586,0,0,0,36129.9641407434,730483.21944793,1538365.61855081,1131698.14411885,1017695.83859412,1660486.79091903,2959934.992478,1960217.1539807,1821075.0439583,1669285.16191624,2156606.3627031,2995268.04746025,1704275.24886652,1873427.26022366,73.2271607410645,57.6215268091372,78.7668311616297,51.182568663845,84.8004359242013,240.301684983965,161.643669509977,117.783459819715,96.8682220804864,233.542320766199,177.480466925164,160.17104238571
"425",2.02000213408761,0.547253156278694,0.0978686213571633,0.0430402925886515,3443.57436524273,0,0,0,35885.8032290712,725586.182057956,1561986.32890419,1148679.35644457,1031629.16116308,1677581.75702215,2993186.15839575,1973608.84266781,1788943.30901754,1636493.56521521,2106230.9430943,2902909.11952842,1620871.33482845,1288105.3388316,77.4733045040034,60.1261725700567,84.1537421310474,52.9325017774714,89.9125036863689,245.522213132427,133.892569516713,95.5369111605242,87.9177973572191,184.784593762798,150.354375927324,136.874755483607
"430",1.7116580120284,0.55399078951327,0.109251865955679,0.0248455076627096,3443.06232808402,0,0,0,37534.6576813461,758780.225196029,1637106.65513521,1210822.77861585,1097601.69493194,1806293.62357672,3270386.3037169,2179384.64719675,2036774.26232879,1872629.4668329,2428745.4119957,3393600.86483775,1956693.99144807,2632833.80978037,84.426318443352,66.1955240762243,91.0468295889896,58.663103929295,97.8251182273146,274.56886353596,201.592307855501,148.94826504451,113.013054516345,300.052976805416,217.948968053065,195.490707105213
"432",1.82253958413348,0.485802392671282,0.107718297291814,0.0282838811471867,3443.58336298098,0,0,0,35774.2712684049,723206.461994146,1480155.12477956,1089673.08837122,979122.566316332,1597079.05369971,2843980.49894963,1864358.66659936,1710047.56900023,1573045.89971085,2047382.12084421,2882581.92931776,1675401.68704745,2106933.37020581,80.0949722440068,62.7156701454222,86.4579289278073,55.5314859466787,92.8258879594056,259.609683212364,177.557848620057,130.109455727544,103.63725796063,259.657223094984,193.748682857274,174.425845142289
"439",1.93148944465361,0.466114177908741,0.104405471191982,0.0296103697128779,3442.37535952173,0,0,0,34990.1274368508,707401.159984125,1426534.00258173,1047403.49889793,936706.271812177,1519545.5979593,2683206.27036985,1746664.16506088,1589025.97115188,1459853.30159986,1897941.62056265,2669234.7050396,1547065.62636421,1882703.74646362,77.2942362149092,60.3456865267324,83.608050781577,53.3320521318147,89.6211945406879,248.688574241128,163.94724257738,119.783989941812,97.0276918696651,238.247796090904,179.478106008964,161.785580439194
"441",2.0943784735951,0.520350120095515,0.0913435081902006,0.0269493312971271,3443.63009727402,0,0,0,35193.6051531343,711600.78046702,1508173.35709609,1107225.19198833,990636.401359033,1603604.50497849,2843632.02815727,1858771.10065471,1689896.7011169,1545590.07070287,1991248.62423408,2755770.95366865,1562428.69242663,1955626.52953019,78.64612326321,60.6591808572249,85.7972090605061,53.1846688729606,91.3614799290904,245.310223664205,158.176789420765,116.266391222304,90.9642397546283,232.849542804399,172.007907512519,154.642195096043
"443",2.04929245641403,0.486034064430622,0.098565726902392,0.0388253323244601,3440.11951901251,0,0,0,34852.1981866118,704671.509531646,1446115.78899547,1060702.56474089,947315.542738905,1532599.9262553,2703179.71389741,1760270.25471667,1586516.66392889,1453236.69529092,1879038.8829285,2616205.69078138,1486293.35069836,1368037.89419023,75.9689311560416,58.9968121823293,82.4822589491885,51.9602255093526,88.1576976082601,241.1522056771,137.374933778636,98.6538351314835,87.8074570131705,192.294364204408,153.221246070512,139.123218298193
"445",2.12602460341395,0.453960880994309,0.0960487118765574,0.0357790479477886,3441.47037835099,0,0,0,34123.832719299,689955.199169448,1382295.95651183,1011619.28692359,899449.658549945,1448107.19119995,2531833.09207635,1634635.13295529,1465336.99437983,1341975.90270939,1737072.59515931,2426277.62571274,1386709.49183445,1409614.75007145,74.6351483900962,57.8249489010664,81.1674087821777,50.8498833045401,86.6416046418343,235.501172661303,136.938887977691,98.8496368631132,85.5989227489746,193.860835679853,151.894652950425,137.625748696129
"450",1.95496216232288,0.486189251240951,0.108039364725233,0.042041899609422,3440.35797575955,0,0,0,35212.7874100135,711926.306196957,1452012.53377428,1066159.82083356,954329.246365417,1549476.74235271,2739702.84193202,1792069.01681205,1625530.21158979,1491279.12586296,1932689.32575507,2699903.60605241,1538970.69412302,1324683.68653983,74.5107117238322,58.3594776870095,80.4139989761783,51.6836423774211,86.350208230589,241.680120997858,139.584391669733,99.7431703740334,91.1055884189488,193.259833235196,156.506686737602,142.392631072222
"459",1.71900973287994,0.622319091906934,0.0974731324659463,0.042668416404478,3443.36221271644,0,0,0,38703.4704964311,782472.166121317,1799178.71277529,1334440.18159552,1215808.65806889,2006883.12992611,3679728.73007625,2474115.9473196,2271870.79700603,2083669.4085449,2684510.99837689,3695469.88292947,2061889.03698385,1577788.27147072,91.3101529377716,70.838694153826,99.2092979198655,62.3483243922642,105.977091005591,289.100970227642,157.853112183636,112.694074318709,103.421590332726,218.111209151068,177.160933381797,161.243455765249
"462",1.81704199402172,0.505631916461109,0.105763581784054,0.0421730389873596,3441.14610684041,0,0,0,36132.7382627799,730466.546626135,1520409.71156648,1120359.64668493,1008523.93644341,1647493.99006104,2945762.02957393,1938009.66091848,1761135.33407069,1618500.08325226,2101397.71945827,2941715.31825189,1682459.36053694,1432911.56893203,81.4005151928314,63.6283649067985,87.9745217610798,56.277135126045,94.3644614480326,262.700103693548,150.000904742517,107.16580401225,97.9829292224738,207.593262057139,168.220238189151,153.061696979091
"466",2.09835119467802,0.466401886976703,0.0907420732248463,0.0339079998441162,3443.23698028956,0,0,0,34393.0678654848,695395.597063925,1414178.946104,1036215.97095377,923001.712801183,1488181.67470128,2614585.96130315,1690425.68286856,1513761.98088389,1386450.71120286,1794000.9979402,2503626.27468513,1430815.08471981,1515121.68856711,78.886584774972,60.8090872630281,86.0943703295707,53.295512619127,91.6491004700381,245.689886650977,141.967078148379,102.829919765678,87.4122939690883,202.479007035249,156.893045044166,141.951637088103
"467",1.77099739571049,0.598515874274959,0.108741923741442,0.0328698061483134,3442.086278975,0,0,0,37960.8664202886,767469.652541066,1708790.59182672,1263821.05032104,1147124.65044671,1888698.17589473,3429635.01195075,2302781.39489192,2153682.34362626,1975236.47333668,2547413.80351651,3519012.94518486,1985300.39989805,1964733.64052467,81.8704135725182,64.1631258828372,88.3183264840166,56.845791148242,94.87019706489,265.960730357473,170.514382670442,123.752623189894,104.059542232073,244.243289171639,188.036814094371,169.987020517995
"469",1.69808568226422,0.627751639691845,0.0932582984323209,0.0413702885643572,3443.30370669974,0,0,0,38940.7564297812,787261.544897286,1827991.14205508,1357217.40042262,1238099.36912627,2045286.48718493,3762690.31049577,2529301.67934686,2316293.11166746,2124821.07464988,2737794.95498011,3769080.86085184,2104962.92761065,1650985.62382077,95.5097896134117,73.8021266788792,104.060895028018,64.7869442296986,110.919929756977,299.328580092452,161.69683664147,115.659869201493,105.099282780265,224.370442376688,181.108793734035,164.709799694071
"474",1.75128432779486,0.53088102032922,0.10127344143654,0.0440421190191437,3442.38586575572,0,0,0,36901.7916288318,745992.687238472,1592416.97836227,1176517.9791348,1063551.48279779,1744223.29673803,3146746.0724138,2080321.18136377,1887818.78604943,1735286.04048354,2251361.11949315,3144524.83542548,1791068.26523393,1440159.19396765,87.1522031672368,67.8501645051509,94.4592615797524,59.854549248393,101.096012186576,278.407097256334,153.114066766285,109.097113856842,101.12689605909,210.649180637243,172.195000675072,156.845923518641
"476",1.87001032447391,0.542417087997591,0.10541140261611,0.0371635790644843,3439.53568405527,0,0,0,36485.5669162573,737654.58389224,1576467.33846206,1161824.05287716,1047160.98979597,1711568.07637989,3069372.390571,2032224.65342132,1865546.27687386,1710922.29223547,2211298.96363492,3070644.06950483,1740502.47437225,1605856.99139753,79.2850380782881,61.9554141577495,85.7071470310988,54.7864136975382,91.916576208097,255.671431850775,153.245411566088,110.354869072465,96.7993102072408,215.809248695996,170.420701723799,154.565229436405
"478",2.07202627274307,0.475463426320622,0.113548072896736,0.0325905389506483,3442.59117505799,0,0,0,34614.9867573393,699878.151136863,1405141.58455576,1028932.68612617,917281.23342487,1483036.6631324,2598665.33913618,1695309.47677722,1552721.24978405,1422377.73936256,1840308.99418067,2567279.92775903,1467662.00105857,1602632.72777591,67.8608871647488,53.4030968168719,72.9904595914071,47.4379268820474,78.5850596791263,222.735746279621,146.293238090384,106.231743726457,89.0586967538818,209.79667148115,161.231104367761,145.720719715861
"479",1.71984814291806,0.554071121535368,0.108673144373101,0.0281622091031424,3441.22872406665,0,0,0,37487.576600651,757834.37097123,1635690.81314007,1209597.22441856,1096218.24274848,1803392.02403412,3264147.75870688,2174510.21232474,2024813.61624605,1861250.75860131,2413123.85463153,3368818.36971456,1935904.36589103,2312787.83988232,84.3433901794189,66.097282988747,90.9899415131741,58.5571188556996,97.7367656816118,273.95315953377,188.549136657801,138.201690154661,109.908110925463,275.8937376393,205.679283387307,185.144160072853
"481",1.68812487206074,0.583821463397938,0.106023507581802,0.0375766696811007,3440.44308554699,0,0,0,38215.5246662457,772555.971717799,1711177.58029501,1267791.49075922,1152798.48407921,1902002.42224853,3466359.91608693,2322119.1771028,2149862.16277343,1974996.43246623,2554876.65885422,3547071.01386822,2010776.59179479,1791794.34132748,87.462224461366,68.3823476829255,94.5103779106693,60.4908565115881,101.387903810122,282.426558433587,168.988479649222,121.606808414918,107.065674122929,237.616278349022,188.06843407748,170.620097279273
"488",1.60542498538465,0.595824389244509,0.0991388100981598,0.0367918351726122,3441.69268588006,0,0,0,39004.1565414535,788446.216114481,1780212.30975844,1322976.86087338,1207890.14665315,2000143.9574107,3677240.70305733,2466898.26554893,2274114.0185584,2091225.67318338,2708038.5388548,3764476.31445684,2139609.29545852,1934098.52395976,96.5614769238159,75.028549690208,104.801406833291,66.1027052317186,112.044939314013,306.934185938293,179.2437783586,129.158863259709,112.910231374721,252.772787504641,199.197364667865,180.617204094911
"489",1.97424366816618,0.457107256492645,0.101772547431031,0.0309484023577475,3442.29675716417,0,0,0,34686.6513327142,701280.353146281,1406249.24220472,1031525.3112324,920794.825280363,1490378.97890937,2623335.2749108,1701932.17858813,1540478.44997132,1414593.80178213,1838468.5016857,2584779.45146727,1496021.75272419,1755509.05540255,77.0335718058997,59.9997781941312,83.4655928972963,52.944885779289,89.3521233805971,246.366719836822,157.154428720752,114.496567978308,94.2377003893804,226.988884559662,172.577413101897,155.755389338249
"490",1.69036545033573,0.553320576899475,0.107153686078835,0.0293394211599532,3441.30827025789,0,0,0,37650.952489501,761114.589256999,1645875.46484584,1218106.37502978,1105039.23723729,1819778.73752995,3300543.12007719,2198542.61339543,2041770.33359263,1877809.21196075,2436520.94192169,3405415.30164492,1958973.12037961,2258133.73493598,86.6836448751719,67.8411300909176,93.6029171855184,60.0506635156804,100.469635457706,280.615634061408,188.142563667827,137.542636582429,111.040139427601,273.754560542378,205.831849397921,185.493972290968
