"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13"
"1775",2.05975364968105,0.494807127713475,0.102631440416006,0.0423196680226164,3924.36874314836,0,0,0,44389.4930309459,806985.495101718,1543276.74729408,1132205.8924764,1040143.42771497,1713292.58293737,3175381.51737902,2207014.76786973,2056013.53689639,1603644.48130825,1954536.8253815,2724370.08009149,2222316.88545093,723237.024644104,879338.077047723,84.4256994905192,58.6831136251561,84.5659753816613,56.4738101720727,88.5354722245862,278.783409835209,157.05731273787,141.840637877293,97.2726282065676,193.161417424671,154.999397182317,140.35785467639,127.756351133582
"1776",2.04718000823984,0.504145713989086,0.101543352296025,0.0280692920181093,3926.11214016822,0,0,0,44625.1093619783,811268.869584391,1564495.75479727,1148460.91539121,1056228.49670339,1741516.98906245,3235576.78921441,2252846.17462833,2124913.55964748,1657784.56704374,2020482.10418419,2817189.244974,2306526.65840964,752699.469591008,1336783.01775114,85.603216222816,59.444113003529,85.8066847210781,57.1695428901694,89.7858935495854,281.971523124391,188.651803102599,174.779885625782,104.014160769826,245.414674814368,180.921574684374,162.050520115803,142.577302168166
"1783",2.14655565305164,0.457453991707371,0.0961918422156664,0.0391756521941325,3924.57933399824,0,0,0,43328.9033699428,787716.423390945,1469943.1635619,1075920.29437214,983501.206043435,1610714.8744267,2958266.08806115,2033636.40730881,1876338.94276709,1461677.33649154,1781829.73206043,2487620.97058568,2032856.57024693,666625.541656679,895792.182093432,84.9381037923611,58.696820374364,85.4440938281905,56.268828855066,89.165674325826,276.303533046767,155.324030966087,140.939511374846,94.2654224696342,193.049259421104,152.496077959216,137.822521561277,124.70628074337
"1789",1.94735523560783,0.461893985764304,0.102321894201347,0.0314492436169192,3926.78884493617,0,0,0,44284.5948141337,805008.91942979,1506129.14486994,1105868.50273322,1016230.5086946,1675907.97422936,3106519.51800016,2148473.16668822,2007591.15430519,1566632.19194785,1916845.53837885,2692078.99386545,2223531.32855502,737514.367485091,1230510.98406935,89.4942051174757,62.1891019324902,89.6610770049814,59.836937366466,93.8553337400722,295.312390624922,188.045284994649,172.979708984831,107.284598913181,240.86075422927,181.817763160252,163.368287029392,145.176513035854
"1791",1.94885015198639,0.492657155266836,0.0912860326730527,0.043292587880376,3926.31996434826,0,0,0,44889.8249930643,816033.303111319,1578937.39181393,1161436.85686651,1070271.6908364,1767776.85477136,3303382.14147533,2291148.42128684,2111094.58573676,1648044.81723809,2012850.84522502,2814956.05162963,2307340.73243686,755247.781391461,907417.317897855,97.2589664141406,66.9030648287548,98.1666505062627,63.9381699167715,102.183324087856,312.629489033058,164.570729727583,148.421241283231,102.522439941074,201.779109275405,162.658874813508,147.376611641951,134.373923361775
"1793",1.72789049109395,0.587300487197037,0.0897246619866081,0.0369714860997185,3925.47230154923,0,0,0,48304.7953328743,878054.49613532,1842693.78601424,1366389.58166894,1276990.02869828,2138749.392835,4109133.15941776,2912228.98398695,2734127.07388218,2140877.46971095,2613981.82706276,3644272.13028216,2986507.39550879,963793.35314113,1249272.88590457,111.12178344647,76.3250318709426,112.280375392489,72.8691595537092,116.778963538917,355.800562681642,197.562355417092,179.908648004189,118.029221096638,247.499956520011,193.198565692623,174.347465150592,157.032018818394
"1796",1.85059190830652,0.492647490178926,0.0968014472463611,0.0399412884354406,3926.0712154311,0,0,0,45424.9803047749,825704.588347994,1593341.46827157,1173869.40862229,1084657.89934551,1798313.96869917,3373297.47272361,2347783.87711437,2181167.83094814,1704190.91165861,2085430.09639282,2925591.52941174,2411010.06557822,793959.2478214,1034998.93459535,98.065086916734,67.8063004939873,98.6087634957595,65.0258620686652,102.9357082715,319.468822702796,178.782840102574,162.032921792799,109.063992818161,221.619300500368,175.757983812107,158.924478228008,144.017132187873
"1797",1.83463873693168,0.576505508789613,0.0963246376667572,0.035969648751376,3923.55378073751,0,0,0,47289.8709301074,859661.472988631,1770584.41048361,1308597.0080562,1217563.04849823,2030789.97932549,3864085.14042141,2734334.24975566,2582702.54313018,2020279.85538951,2463442.53602242,3428408.45084173,2801499.24032516,902516.602275396,1203660.36711585,99.2779554640015,68.6148296699906,99.8604242158489,65.7819607003858,104.216977662843,323.053341569621,188.213519635135,171.687770500968,111.592235476017,236.677577949775,183.707049645573,165.662727618316,148.878684492542
"1799",1.94882278811367,0.44240863065255,0.110880490673016,0.042166804292248,3926.7281244959,0,0,0,43889.5204217853,797813.265423885,1460412.39783626,1070943.0880114,982253.950212594,1618032.75271001,2982644.30920076,2059219.57159657,1916098.76966557,1494789.95017745,1830551.17008856,2574664.54474974,2125441.59135746,706443.716662527,910220.82751102,84.4252866353711,59.102011650864,84.1189526708087,57.1439903324509,88.421381143012,283.888641966222,166.227083091996,150.15503304474,102.855666479575,204.539604363927,164.009573354633,148.503553916246,135.133783205937
"1800",2.14847078048011,0.487024747056008,0.100227637130441,0.0299213463865503,3926.68072284189,0,0,0,43855.9052670623,797309.421810237,1516073.17620824,1110542.46392791,1017481.99768791,1670364.39236701,3080320.36528809,2132899.06407167,1999121.74394236,1558016.20307267,1896923.56337028,2641732.90325442,2156640.20499906,703323.695096388,1186160.41719657,82.3448884172039,57.1141935417915,82.6123039632877,54.8858655284956,86.3866047925325,270.419066068537,174.392835287641,160.923009955292,98.034209284411,224.900007243383,168.018355621172,150.762043285843,133.396938526431
"1801",1.83724500748831,0.615954267470457,0.0920168955663923,0.0344289371348014,3926.74341903622,0,0,0,48104.8490767515,874503.862283678,1865080.80428111,1380487.83155392,1288179.43422815,2152724.29815235,4123833.87522092,2935104.02690019,2781422.72629079,2176702.82781682,2650114.78816697,3674839.87057069,2990921.28736397,953536.745222149,1277975.26091988,102.555134596846,70.5951891802189,103.460077240252,67.4981942019721,107.734368193431,330.250011744467,191.486031993913,175.149922566198,112.14392882301,242.24298974214,186.331937452672,167.83485287334,150.289485364026
"1802",1.90618659852999,0.567078207395208,0.102522586099472,0.02829481432739,3926.44390286027,0,0,0,46629.823683851,847690.86843044,1718432.46468064,1267208.84320741,1175511.23612847,1955479.69197168,3694405.30514335,2611897.38447507,2496858.57283712,1951786.94659411,2378187.0263753,3308079.37151453,2704693.07020806,872847.645097539,1465208.57103962,91.2973657241373,63.4533956424049,91.4555755616275,61.0606039223252,95.7433038297293,301.399935138683,201.827027712415,186.892496360169,111.551506955715,262.268908910875,193.668896970534,173.507253457071,152.766392231752
"1803",1.86782378148595,0.591892092733211,0.0927729817671778,0.0425765839419694,3927.11695313445,0,0,0,47387.6566182725,861465.264429848,1800629.01799746,1330881.49051932,1238592.15617897,2064854.99143277,3934670.63254451,2787194.05401696,2611627.45194637,2042743.02687336,2487875.63601473,3453023.2952435,2806935.4690159,897166.927646012,1006719.99867617,100.263477729462,69.0670165536405,101.095652428924,66.0687895052364,105.313605588643,323.471198236108,172.796858343202,155.997845032469,107.187923029815,212.344638240219,170.60120861572,154.509088089808,140.701215796376
"1805",2.04796665463359,0.50878556615105,0.10635363003919,0.0462252555350485,3927.3069883579,0,0,0,44709.311974753,812802.090287483,1565652.73996044,1149111.94016857,1057061.00042497,1743934.7725436,3238349.89100094,2260245.64578021,2111120.96120406,1647108.55185605,2006622.94172314,2793279.97623541,2273162.76382645,736320.591466781,815302.942531537,82.760120830241,57.7130451027673,82.6977009207836,55.6598112797646,86.7379345549549,275.569487588582,152.865709446667,137.322195745733,96.8103546487736,185.777735598769,151.737485136824,137.700329428127,126.156591652704
"1806",1.90772496039098,0.54131925233598,0.0903053412535523,0.0417993629529344,3925.15318988777,0,0,0,46096.4760560199,837980.197360852,1687352.85890642,1244373.02775677,1152474.85425032,1912299.16906329,3611218.45981718,2529534.90748114,2347884.90148599,1834701.24649478,2237551.24152428,3117469.4494842,2545502.36015323,823724.246711338,981315.721563774,100.16133634614,68.8350891214028,101.16480021677,65.7430687443986,105.250126834306,321.173429325901,170.379277339261,153.987809633143,105.186046217712,209.898271609474,168.008453796749,152.091195028175,138.306700074505
"1807",1.79944953358072,0.560647916494893,0.104150118145344,0.0450445090941548,3925.30954982143,0,0,0,47192.5541278967,857860.286245423,1733190.93924309,1280521.72473837,1191028.55805535,1988110.66450165,3772870.26468484,2670530.55086429,2515576.3068816,1967955.53980604,2402458.38448884,3349993.38780773,2738804.94309192,885144.872176802,973997.920364081,95.6183300312065,66.5519339646435,95.6824008518423,64.103072396162,100.248824425355,316.826748259696,175.624771956564,158.011928982828,110.510984356201,214.181237468773,174.03636952808,157.837964308684,144.334571849001
"1808",1.85907551582946,0.499773574481058,0.0959203852492866,0.0389215431762431,3925.32459192109,0,0,0,45525.0867659428,827535.982097713,1606654.392849,1183844.31895752,1094247.69976611,1814451.55618846,3406907.13064651,2373537.72122303,2207438.23817575,1724746.38453218,2109487.74178378,2956462.49967083,2433969.64233849,799774.343677947,1060606.54783793,98.2770785861058,67.8977626769115,98.8806541189073,65.0782745356556,103.173173639184,319.487977621636,179.811289062063,163.2244049618,108.936246387742,223.682833779467,176.45945371179,159.453510919493,144.205090134746
"1809",1.8229113817588,0.514589497408711,0.105957539750797,0.0280110548435265,3926.3992877805,0,0,0,46053.2766192343,837126.42084312,1629892.42733188,1201644.22029483,1112876.36032217,1850651.6528247,3481070.06106456,2441779.70320982,2319492.56448685,1813225.83896627,2217903.28182879,3108999.8625537,2567391.47346954,844607.685382769,1510873.69951168,93.226761578993,64.9896971668553,93.180200640899,62.663427623627,97.7136928603016,310.149057489615,212.073588024628,196.505012649769,116.85338803283,275.96157441057,203.35308367034,182.131662887567,160.215588306871
"1810",1.81734410745245,0.480523896084851,0.108930579998874,0.0384701820784924,3926.51560585347,0,0,0,45361.1466889149,824508.857678217,1560802.59995131,1149256.60394913,1061559.76722366,1761741.71426545,3293816.19447006,2296610.94937663,2155317.4032958,1684242.06937654,2063799.68811757,2902483.46126452,2400604.56184681,795125.207479342,1087856.95289221,91.6809759132957,64.0755544895866,91.4610474828585,61.8858310456741,96.0491927526133,306.997637173002,184.807273383006,167.880217024628,111.611647228453,230.264721011826,181.218268505191,163.704646290353,147.913759376174
"1813",1.98767282673896,0.479496970588704,0.10847237965249,0.0325953736916955,3924.80165096065,0,0,0,44436.4396916362,807801.535821054,1521863.89921345,1116880.60247928,1026542.66937054,1693386.15976641,3137325.70979183,2180114.10865276,2052442.52321785,1601465.54531581,1956097.42468774,2738300.33926634,2251588.46869578,741104.44604153,1172919.04627476,84.0766803460293,58.7379885667979,83.8994416285968,56.7161323195626,88.0888060080051,281.254786665904,181.290847335971,166.392804156109,104.518686159058,231.073266711426,175.732915784335,158.055024422979,140.884435908942
"1814",1.7195048934588,0.571236886302494,0.104180955670899,0.041044410495304,3924.33541292936,0,0,0,48008.9214351006,872654.575740386,1781418.56754414,1318983.45231443,1230942.40456597,2062288.88108342,3937583.48250368,2797063.4257426,2650239.07677585,2074962.90749268,2535553.86928675,3540509.55584515,2904329.88172648,940653.251099687,1123156.56775972,100.042540117506,69.6331396688583,100.10756974878,67.0720990117129,104.886774627441,331.509089698679,190.366941339756,172.244043181072,116.968218405798,235.10426581676,187.489438054918,169.649066841257,154.058980016904
"1816",1.71183503511744,0.593595650434477,0.092204474038818,0.0300219248434902,3925.17120199712,0,0,0,48574.3538616432,882948.909315138,1857743.9867307,1378056.87769422,1289054.41319938,2161452.48415566,4157169.28059207,2953370.526847,2802534.47773333,2194900.39916889,2680132.07376473,3737477.49304563,3069682.45396042,991882.140791274,1555930.26615125,109.901502548416,75.6655922573981,110.856957323574,72.3548013383847,115.448099738872,354.070571615894,218.533131828268,201.6115212018,122.971101594922,281.694998614191,210.595892205566,188.984237042423,167.265670982218
"1819",1.98011825642609,0.448662887346125,0.110778258774373,0.0424881064919959,3925.61670038865,0,0,0,43868.7566943756,797457.895929814,1465619.88965508,1074413.58468162,985126.210459428,1621848.13007475,2988311.78166011,2064702.64044204,1922362.56389311,1499396.30940638,1834367.20755584,2575592.8066647,2121074.60288888,702456.64717075,891758.348734242,83.1452680270471,58.2009266925623,82.8489126754996,56.2695909415576,87.082133014229,279.52345772106,163.126484262726,147.286221910969,101.135087235239,200.517614083519,161.031495990393,145.834526902303,132.781074127591
"1821",1.94838714946259,0.509681031370822,0.095570732371449,0.0359666078100142,3923.27395414838,0,0,0,45231.2474670132,822250.641934352,1605505.90075606,1181353.69038633,1089991.71929889,1802955.21913925,3375094.75916347,2352066.61020434,2194563.99841967,1713617.61628576,2091470.56077953,2921107.87755368,2394485.59781696,781845.395514994,1099925.37400802,94.0251226513043,64.9391693411546,94.624956164797,62.2290795507251,98.7150816381372,305.409535421248,177.231768502056,161.671102015884,105.078655711503,222.87066346292,172.987224686523,155.995492495183,140.189916567949
"1823",2.08793336363836,0.436982349391675,0.0965158352324964,0.0410025825358827,3925.966298096,0,0,0,43185.6298026549,785081.681791929,1443509.61249891,1056709.45723421,965611.784916198,1581742.53452973,2902085.53289488,1988681.58469455,1827735.12972671,1424041.99506264,1739584.56877857,2437953.06887095,2001841.28125017,661985.818033111,871725.772158367,87.1069234727001,60.2135574015237,87.6066927648577,57.7343382312014,91.4375701423105,283.577558652281,156.837763622767,141.915682000265,96.3409497232808,193.722431685468,154.456516326949,139.755777502874,126.902854044325
"1827",1.70982087614781,0.61121494202483,0.089929289779509,0.0305528781225714,3925.63435679485,0,0,0,48989.8799226392,890517.190414056,1904395.80048079,1413764.96521541,1324306.0548772,2222557.26650295,4288967.02136213,3054461.70551495,2898031.48640559,2270159.77516702,2770068.94874806,3856367.01782123,3160673.06237937,1016211.44548655,1542953.09291928,112.10448849064,77.015150566002,113.257197451077,73.5377907504082,117.80759314581,359.131504771947,217.021010328566,199.996377261013,122.761003570888,279.076591168886,209.401392117686,188.003431215338,166.651803029673
"1831",1.87230541691875,0.540771127178734,0.110181668976129,0.0331564852970031,3925.22660003791,0,0,0,46298.5279702768,841635.074681651,1661730.98597118,1224538.57996836,1134525.23729,1887115.71014481,3550375.88547078,2504786.60756146,2390238.37697086,1868337.30597527,2280244.26632531,3181988.39502471,2609274.23283995,848346.165474418,1258627.83235954,88.2703280785246,61.7573471768739,87.9888130667546,59.6883371993711,92.4582863509395,296.374678102861,191.012169807525,175.128083932295,110.668158602568,242.894979369997,185.379590462125,166.808313883799,148.901222944636
"1832",1.70752500556139,0.534042803115543,0.0957819068369201,0.0357620580884441,3927.28794807358,0,0,0,47258.2283332266,858958.831915964,1719775.02223986,1273033.86959108,1185628.30620537,1981795.40731383,3774433.56989682,2654691.02005009,2490487.83348121,1949306.79357888,2386988.14920741,3348542.05509284,2765836.78445248,907523.538051827,1275537.38772125,107.113666123651,73.9933245053303,107.781599892115,70.914646419505,112.452560999295,348.099407736028,202.718751917672,184.985967941646,119.998618521965,255.120244804679,197.785525351548,178.331161149472,160.188079113977
"1833",2.1660697207147,0.510280812690733,0.0940166943139148,0.0381844629482526,3927.14902568904,0,0,0,44200.0163736251,803578.044155386,1563924.17815753,1146642.1622366,1052231.79671347,1728738.89803655,3202696.63825215,2223084.53036495,2065637.28441045,1610205.89524216,1957874.16161882,2717789.81414163,2205619.80758554,711963.475558573,933015.156076999,85.6076250438046,59.0401441933734,86.24476336687,56.521471434428,89.9008803028853,277.027520280989,155.523651176817,141.343798742507,93.7369196253354,193.975861083541,152.425730560244,137.668274504293,124.315522681379
"1834",1.75131413311745,0.578867190065168,0.10383369052777,0.0460513203718051,3926.46623478735,0,0,0,47937.0752554598,871378.628317852,1787869.41323691,1323116.67556389,1234199.21760059,2066150.94759545,3942382.61741348,2802661.39509353,2645091.99780299,2070543.57586906,2527779.30800123,3522754.95196164,2878646.23351873,927452.088010278,986950.659389195,98.4623067830818,68.5123590042153,98.5485578952687,65.9792540091667,103.235685725626,326.018305603478,179.00327227296,160.838316321632,113.257835386355,217.652931293185,177.638879136037,161.191032200509,147.637823431114
"1841",1.82226547281669,0.545805649182389,0.0922185790400997,0.035094667671371,3924.28444454711,0,0,0,46721.4420909628,849298.304881173,1716617.03125666,1268208.85394618,1177898.98416001,1961236.55310057,3721582.29389286,2614768.53966456,2448948.87732264,1915143.60037019,2338854.87378511,3266244.29118627,2680872.95231833,871928.558095352,1224729.88003369,103.229639975449,71.0730597925505,104.126081038759,67.9638276394718,108.439259143022,332.587329108298,191.479688583892,174.935083871524,112.748766045477,241.599391430451,186.575248804255,168.139703655484,150.800675503159
"1842",1.96454897574681,0.537087817621973,0.0930578368644419,0.0289344773391439,3925.17847411739,0,0,0,45687.0742460411,830560.147618979,1659738.63438585,1222241.50332316,1129707.39555593,1870779.65516572,3517047.862378,2461496.85759939,2315481.24570086,1808463.91361466,2204111.23894578,3069934.87168555,2511921.57622902,815061.339912897,1371752.19619252,95.10996203629,65.5345660427786,95.8806378478352,62.7009823055935,99.8957492530625,307.058974186923,193.752388594103,179.16391904612,107.820568754006,251.011642904678,186.220732228289,166.938994353666,147.275419161602
"1851",1.72166020289716,0.548538145411049,0.0913711173894024,0.0346665036498334,3927.25924583555,0,0,0,47481.5447293749,863046.452705432,1754600.21163018,1299455.48824773,1211166.25833259,2024611.231104,3866549.84447179,2722235.56260535,2550648.98488186,1996466.42792677,2442331.14926996,3419643.96932842,2818535.01042387,920624.481677821,1313538.95599598,110.016683569782,75.6850437583482,111.036904137067,72.3349078426871,115.585321300549,353.712559216805,203.737274457194,186.276054692592,119.551568733268,257.498630148694,198.348816676007,178.691588333581,160.102346729142
"1857",2.14889881214984,0.505644112992936,0.100897473258549,0.0347445969973438,3926.95968373899,0,0,0,44190.6169698046,803401.320769478,1548187.30239959,1134723.02437411,1041160.4333745,1711613.62846211,3165489.38718358,2200627.62945984,2062663.47906925,1607982.49662749,1956138.74301501,2718384.38294197,2211138.44770554,716084.999788006,1030802.71521391,81.9302134897603,56.8607204371259,82.159904254818,54.6640809719864,85.9423185512905,269.473234232428,163.073040183942,149.076010766111,95.7509946267037,206.040473879857,158.785042307861,143.057328029425,128.198934702134
"1858",1.91864237324345,0.518094965178475,0.094640186553106,0.0399175822112791,3923.5874125635,0,0,0,45562.7195985839,828267.430729216,1630470.15143332,1200835.43339017,1109662.12059128,1838288.87326163,3452291.43305296,2410381.14539717,2242796.28951905,1751899.36730472,2138402.08311318,2985797.19914269,2445188.18228681,796578.907282906,1010761.86907751,96.1756472130466,66.3670836371854,96.8503146932086,63.5606248355307,100.988427196008,311.696009289261,172.48227202713,156.328342317218,105.203833235903,213.82643489077,169.557216687784,153.315287909852,138.927690790977
"1859",1.92995077365914,0.502153592948088,0.106439404675568,0.037831084868864,3923.22801556956,0,0,0,45179.316636869,821292.708347475,1578915.68647602,1161034.96794161,1070820.69942337,1772530.55408278,3307857.38994817,2310329.15015954,2171643.26156349,1695807.22076737,2071114.65906683,2896135.84841562,2376844.30437418,778000.327680937,1052299.85300259,87.7701473943508,61.211343322994,87.6991122406713,59.0365345906243,91.9875340702265,292.306863305478,175.21365241004,159.330081378487,105.338018445682,218.812337975397,171.614298024971,154.9618075346,139.828456686531
"1861",1.9782591816127,0.460561083403168,0.0991735644567659,0.0455143379208862,3925.70007398531,0,0,0,44110.6592013479,801862.515425038,1501671.92836394,1102136.29951533,1011917.79108743,1666631.36107926,3085995.03307587,2130595.1979737,1964179.77693288,1532287.87405958,1873389.51782034,2626453.76254205,2157751.81154249,711401.261879888,838188.34010169,90.1225611234733,62.4493868199311,90.4784991118559,59.9749940392702,94.5621275655376,295.237422535952,159.145009580595,143.095714052165,100.400728571932,193.812451963511,157.812060915331,143.159619612155,131.011075547326
"1863",1.97470039759704,0.461472208865704,0.099303524761249,0.0405794927057287,3925.02746028148,0,0,0,44145.2919451506,802490.890884249,1503856.81807069,1103839.05344335,1013652.38465921,1669810.37789824,3092854.26843469,2135943.74185681,1976842.70420574,1542244.10795327,1885749.75652184,2644674.94279299,2175909.67612575,718528.354835865,941538.993463875,90.1986325115563,62.5094452861337,90.5470446923494,60.0373671063185,94.6399546267916,295.576115462418,166.504203100404,150.758065727086,102.000330310349,205.952997266419,163.862042781187,148.227371578161,134.488136747073
"1864",1.93441643015315,0.538953405800568,0.0976432296499234,0.0374469668701363,3923.12725628577,0,0,0,45893.523590524,834301.521290256,1663041.09461251,1225040.57480587,1133253.51799061,1879336.91639271,3535220.74345102,2480248.18639519,2327183.84018863,1818081.64145889,2216596.85808456,3087606.84876295,2522353.02997125,816888.688138262,1078539.58140426,93.2207397386159,64.5064328363038,93.6845900013162,61.8931476060727,97.8372756161192,304.292940969295,175.541818375065,159.729316508865,105.241806339103,219.528698998316,171.815396472813,155.102331815234,139.841399874316
"1865",2.11424010383693,0.503132875050177,0.0944591289489169,0.0337612496921086,3925.14492044708,0,0,0,44297.0771257707,805326.375228379,1559990.28104272,1144378.07675377,1050831.10491881,1728204.17826169,3205578.92665158,2224076.84227309,2073109.01704092,1616492.77448766,1967848.52435098,2738037.7735271,2231700.68287101,724712.181926431,1076727.08715509,87.4017881667126,60.3024100282367,88.0257468554126,57.7458788400752,91.7782690375953,283.136837857293,167.818797356426,153.689628697192,97.7363659868437,212.873422366022,163.077556797381,146.811922243652,131.25023268
"1866",1.79905181679468,0.577361775989049,0.0931052289722155,0.0305906638788605,3924.24846270844,0,0,0,47555.4688387141,864470.511311192,1789813.35766108,1324214.37354189,1233668.61402367,2059945.78765674,3931728.93140759,2781179.2594971,2632113.87827391,2059556.07268886,2512867.38324492,3501432.18207968,2870127.84156954,927593.629954273,1442749.41302215,103.819967978574,71.5392972740662,104.65782338215,68.4481303752316,109.04316466621,335.217752627399,206.139552550935,189.953806750954,116.648634695247,265.038873965081,198.919562728696,178.598791178492,158.33223475776
"1873",1.69282234556571,0.570590529717865,0.102104697688295,0.0333254595460272,3923.94626332792,0,0,0,48203.2461815869,876164.943514035,1793114.11568245,1328694.03103898,1241168.92133323,2081256.26222146,3982083.40778742,2827691.42739963,2692864.46043737,2108823.81875982,2578457.7213504,3605176.42901629,2968336.26867589,965224.794172312,1403297.68977052,103.109240606092,71.6363162359702,103.316212489986,68.9180314896068,108.137585864806,340.070961880882,210.792227897975,193.201845608843,122.307137074259,267.860906504021,204.649697828011,184.17319957613,164.472232861241
"1875",2.0724083371046,0.520466220556502,0.0958782662847262,0.0295485581048662,3926.02938626183,0,0,0,44812.0356803242,814682.727908273,1598474.91875175,1173990.84386421,1080570.57301584,1781670.16052854,3319709.86745866,2313842.24958008,2174293.02646329,1696364.97510132,2065151.80977706,2872576.79077542,2343793.28915856,759981.869462369,1264127.37149272,88.1890324804996,60.9257532704679,88.7331770522701,58.394261947685,92.5831908716002,286.663972153978,181.856929832564,167.942663157715,101.845623489661,234.927400409238,175.051990427155,157.018605187719,138.780263720807
"1876",1.84787091415216,0.527755817733917,0.110425162298996,0.034857412596136,3924.36502156793,0,0,0,46177.3861386422,839409.413255943,1642280.91823963,1210287.94423599,1121011.15768368,1864619.14081294,3505598.8479215,2467931.53310187,2346318.79692085,1834084.26987093,2240715.9323459,3132834.74682755,2574429.42073519,840675.213538967,1206080.91208169,89.2975942069039,62.4889048285105,88.9991204150585,60.4035143725355,93.5308087032107,299.980254894813,189.375007161403,173.085415891836,111.296481837572,239.16625500891,184.437158510191,166.182927066431,148.962470541266
"1879",1.83415177228698,0.547535663532797,0.0950737713906354,0.040765804990976,3923.73539810103,0,0,0,46680.7073103423,848566.25625601,1711788.73708792,1264112.50350308,1173707.05232488,1953985.06374314,3703309.37316855,2604830.10591157,2434873.57030588,1903977.39184737,2324398.84344072,3243214.97153635,2655343.53925164,861098.382240892,1049144.61443767,100.266531633857,69.2179467893157,100.940168522816,66.3088392505461,105.276460376559,325.294085417576,178.942239277836,161.974425583769,109.752098740386,221.199789200735,176.156919670348,159.367561710329,144.646703021227
"1881",1.86124512945216,0.536327137920117,0.0951470770730967,0.0450753566408356,3924.83147897974,0,0,0,46274.2182349203,841183.936542432,1680975.95524025,1240183.62128364,1149558.39668133,1910560.84208344,3609205.65482855,2531948.76863842,2353685.13033174,1839814.01769266,2246010.05771378,3134182.7479276,2563242.15789626,831621.763466494,930881.564945215,98.750737542511,68.1761739233805,99.409247426406,65.313826391261,103.683669946805,320.432925348674,169.751150264463,152.721071658046,106.833327144417,206.999026354012,168.22336843625,152.568536204304,139.522936982034
"1882",1.81292186169869,0.603198966569572,0.0979499154028968,0.0277195336527398,3926.33551115546,0,0,0,48010.4117835964,872767.120924103,1832095.58024173,1355602.10304644,1264499.13006135,2114348.10435591,4041107.31575457,2877023.33436648,2758101.01270383,2158543.68194685,2630365.5127041,3655459.54377315,2988822.61212963,959316.605971541,1597963.05297201,99.2394693052687,68.6904662716627,99.7127878473071,65.9199785647101,104.148856529546,324.173564334635,214.324641312539,198.721108395974,117.714409295534,279.286926863818,205.356066810772,183.871415101365,161.594460987869
"1884",2.02556605735721,0.503667218848495,0.0935877549561428,0.0429201723533242,3924.55779448929,0,0,0,44720.1695311166,812988.870518389,1580133.05111196,1160968.10964897,1068505.02326512,1762014.99094321,3283789.17199254,2281257.48190233,2109618.83474426,1646111.79449697,2006702.13778254,2797122.94139424,2282128.57720454,741911.347104983,885235.09751476,91.8567816474141,63.3245012728329,92.5675291336071,60.6067245313903,96.4703311087186,296.940021660219,158.855004550227,143.341443558241,98.7432695137749,194.999246952731,156.919993365357,142.146629445088,129.521678176559
"1885",2.11254682854897,0.521161619414727,0.0902986840037568,0.0354849393875565,3926.44665389653,0,0,0,44636.0150088086,811494.616195133,1600592.95103602,1175243.19760796,1080862.63945288,1779402.20173382,3314309.07319601,2304619.99583699,2142685.83702195,1671208.67439139,2033009.27323306,2823622.31993716,2295623.47881783,741312.129757085,1033983.82119042,90.4551924999098,62.164221899894,91.3618378873481,59.371596469663,95.0509607270188,290.045259143209,164.393403704196,150.085755564132,97.1006177686398,207.108881732896,160.306149360947,144.508593980052,129.724089819059
"1886",1.82383456659715,0.551606632347826,0.101144740842685,0.0374791774811185,3922.84258255767,0,0,0,46834.5021350823,851359.082640126,1712493.83043961,1264492.70445397,1174557.27638013,1957388.52875499,3707727.39618592,2615927.86347785,2469529.88132207,1931344.03984099,2357894.13101592,3290233.13624953,2696456.23992713,874795.754845148,1149200.66415982,96.3610806742426,66.8907328217869,96.615473227024,64.3160499835299,101.075852699488,317.117340690236,186.119411655829,169.345085344693,111.609583376689,232.729397569826,182.179204632958,164.461690735851,148.290055306724
"1890",1.9230433641735,0.509969373289633,0.0896371017639893,0.0301923816407648,3927.24962022239,0,0,0,45374.2062642567,824837.297131675,1621284.57264716,1194055.61683267,1102711.50482556,1824931.88181177,3426451.02133651,2384394.21872965,2223267.14399993,1736410.98752738,2120393.3549337,2964686.87830904,2437128.72796691,798260.069179784,1326590.23486093,99.9181542671941,68.6239364960443,100.966089886142,65.513031824552,105.006527353764,319.857297437613,194.020446377721,178.933340107176,109.362625182502,249.904185786512,187.049401868992,167.88043970119,148.660609680033
"1895",2.12651223321263,0.487631965615444,0.0970132145381223,0.0308826263707097,3925.57498199667,0,0,0,43959.6608587689,799189.66927008,1525710.69458704,1118231.12590507,1025181.39481608,1683813.82417493,3111224.69542873,2153204.96852006,2011111.96538553,1567641.80061755,1909295.36522296,2660249.40373739,2173026.80289554,709072.764685938,1161544.82954944,85.2038776599226,58.9249740265545,85.6640507863577,56.5160535397826,89.4326134598779,277.710075604256,173.636605389479,159.907625008187,98.5336012146285,222.959206468709,167.668780131179,150.579856243,133.602637464034
