"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13"
"3152",1.73529102781255,0.599475665502768,0.0903360979886588,0.0379946256414418,3925.32191582381,0,0,0,48518.9199053006,881962.817712389,1866728.01346481,1384413.48103985,1294610.37362182,2169235.92014771,4172402.4343058,2964073.80735039,2786960.90771213,2182404.99403128,2662974.29726127,3707200.46232026,3031821.63237992,974455.747830107,1217272.737403,110.08618352408,75.6580904522347,111.18670513169,72.2610218028234,115.678610979715,353.025202471197,194.525881297165,176.844446856263,117.085776173492,242.786669607614,190.586087467752,172.111887780794,155.356943716653
"3155",1.8426095630012,0.555386048813348,0.0960875401781615,0.0337431158150767,3923.05846952052,0,0,0,46791.3754299617,850588.726312737,1723979.83584299,1273111.877519,1182416.81555327,1968992.1696811,3733392.14530417,2630520.92451713,2480276.98676985,1939540.47885295,2366828.97525891,3300536.61457275,2704691.82825783,876811.191586412,1265048.15204654,99.0281279458794,68.4272058126211,99.6250679751782,65.5924991085027,103.958777201132,322.058169251844,192.60316508403,176.393247980687,112.153349468038,244.329701004747,187.154645249991,168.485089713007,150.619338465144
"3156",1.79596277476682,0.5678315338939,0.106197343574764,0.0449098986311979,3926.21913261134,0,0,0,47371.7089901936,861120.688295683,1745573.28879817,1289849.60448229,1200385.71939235,2005147.70330399,3807653.69894043,2701025.0889806,2553137.79161646,1997568.09931611,2438004.49653607,3397483.83078126,2775738.67088639,895467.141041269,981971.064680437,94.4723150900344,65.8716739782315,94.4105530452686,63.5225268333579,99.0154836539918,314.45949399521,176.159400056812,158.521456139872,110.764382198339,214.919937394627,174.532129551807,158.276102801309,144.703536010507
"3157",1.89821485944121,0.546336986145037,0.0931694957516832,0.0453490972823873,3925.52582270964,0,0,0,46255.5130614664,840869.954261712,1695093.83331202,1250257.36699891,1158586.84389637,1924064.36441129,3635159.6618015,2551734.21068762,2369740.88559149,1852037.71773369,2258496.17688663,3145200.80090909,2564843.9961603,828244.591784149,911515.641175961,98.3459664897781,67.7714184120663,99.1352821597392,64.8456908179362,103.292655060699,317.592981928894,166.076316094563,149.360601512183,104.678667230181,202.35270988877,164.646426088867,149.346324529357,136.636598677267
"3162",1.74752834656303,0.546373326411157,0.111480608073613,0.0285885633885526,3926.84030143439,0,0,0,47245.0611244728,858766.043024908,1706758.98352446,1261200.9207801,1173459.91667759,1961620.48073819,3718091.49034704,2633164.4886267,2530370.49956561,1980111.38330192,2421603.95716422,3390264.84536341,2797323.44474944,914976.613941135,1566599.85926251,93.7911074725786,65.6916556647706,93.4155338882992,63.536254682607,98.221541169203,315.785293705044,219.064742185555,202.723302153794,121.461399696449,284.269420777552,210.366634262013,188.521309042481,166.138319536196
"3164",2.07165395647154,0.46551421871622,0.0918933726198514,0.0336306912259041,3926.32562079999,0,0,0,43785.7901450196,796000.580784549,1502855.24548589,1101933.22869031,1009878.74739109,1658227.89417781,3064197.47080342,2109783.99110103,1950674.13440261,1520694.7239061,1855765.961982,2595191.39069441,2129077.7791975,700473.029273932,1084114.56244251,91.0420683756591,62.6626828962093,91.8532341982235,59.9089670860201,95.6418583595675,293.086068133284,171.558702894649,157.152709308872,99.8036888803837,217.733074813268,166.666390744035,150.027180442558,134.081240494338
"3165",1.74970144762629,0.542249948774983,0.0930053417431896,0.0368670951352409,3925.9277781408,0,0,0,47138.2311089095,856821.674303205,1729161.09491815,1279330.02651227,1190651.13584543,1987564.20790187,3784092.83283715,2661100.31979872,2489850.53050545,1948256.37842484,2382780.25858517,3335303.74491319,2745907.13801617,896638.817852824,1212288.84733893,106.833396930646,73.6088455100717,107.702941416658,70.4238094237337,112.210075210772,344.863355066635,195.328428221487,177.905526521801,116.603818072075,244.796186711836,190.976760032191,172.329727471219,155.179376625125
"3166",1.77545840167396,0.592674181723115,0.102848467683142,0.0304696773664622,3925.00028477592,0,0,0,48059.5020789506,873631.026775979,1811625.57166274,1340615.9658379,1250834.54611689,2093736.76087129,3998361.73704786,2847838.65595848,2732259.24937079,2138708.09744729,2608814.28585285,3632046.07739178,2975032.93230369,958506.572520966,1477796.25286108,97.7947322812123,67.9887906071078,97.9433166739368,65.4374610936031,102.551759808499,323.088486829383,209.261001505194,192.878112373883,118.275388870645,269.197985303212,201.874458169548,181.232006152473,160.61136944332
"3167",1.92296474405078,0.551332387949393,0.103571119006196,0.0381120141702514,3924.67029917221,0,0,0,46209.1757083512,840042.011056695,1680396.65314868,1238054.02967988,1146532.88545798,1904378.23796961,3585274.68285726,2527043.62413331,2389136.55093213,1866952.22310441,2275430.27841981,3166567.4312083,2583800.7684446,834157.252319968,1072100.8459714,89.837271437225,62.4964292147385,89.9313411804386,60.176567736463,94.1964276694299,297.284183376963,175.320575594661,159.354432268884,105.614468854674,218.72427776852,171.806005978905,155.164595151429,140.093745717053
"3171",1.96987268612559,0.459455008387791,0.107686871708143,0.036337191150335,3924.86988792387,0,0,0,44128.3894155214,802179.747706739,1490445.94746207,1093444.48267463,1003843.14913869,1654355.51620616,3057809.96984828,2116121.15583654,1977966.83072772,1543150.98491966,1887368.57098604,2648698.6506943,2182998.66809206,722536.430518254,1052412.37973638,85.2775023123534,59.5368794180494,85.1403834222383,57.4621496423635,89.357785371177,284.784116869775,174.546295542769,159.120021847766,103.781631727319,219.185387608016,170.487071866676,153.782354711882,138.316067358069
"3172",2.03841571788342,0.551867264668588,0.0957890662427323,0.030634950228556,3926.95244091229,0,0,0,45575.9134275689,828572.456365657,1666529.71279349,1225945.23165672,1132098.97049668,1872532.5414556,3512221.51900937,2464470.5137533,2326647.82658831,1816501.15478282,2209889.45682169,3067315.26453063,2496540.10504267,803418.671984642,1257567.27217993,89.7212374864289,61.9791742388049,90.2802794496447,59.4006379848536,94.1931257116584,291.582260171873,181.812141963009,167.521340846517,102.926693746416,233.714273514265,175.46236044759,157.544161642172,139.684314236508
"3175",2.11929156245322,0.514952586152884,0.0954780919725815,0.0409512670491867,3926.4142491835,0,0,0,44491.2014812139,808861.452870662,1579248.22253789,1158796.38575072,1064912.00495427,1752681.89233819,3255608.61535501,2264666.71568551,2104238.03044858,1640986.83676793,1996401.10642713,2772987.21441643,2251734.39359726,726864.731762468,891336.72577588,86.5046244625749,59.7399551896303,87.0619408227463,57.2435571717459,90.8208516228398,280.919253469736,154.592481201801,139.894734088734,94.9305558569561,190.98167565432,152.232540619612,137.739135142071,125.059670882341
"3177",1.89787142108575,0.4862431690607,0.0940282742256766,0.0366032383952418,3926.50841799097,0,0,0,45029.3132231583,818536.658819641,1573823.35562511,1158329.94370627,1068327.06456903,1767178.09952196,3305143.1168917,2293469.19782048,2128350.99613761,1662109.52620039,2032845.91653379,2850454.50720727,2348408.74552313,773849.959529356,1097673.27521993,97.6963755577896,67.3779998312791,98.4227077489628,64.5040996623555,102.595688514793,316.155779030548,180.617320445128,164.579939074098,107.608384321675,226.582354432308,176.505890855335,159.241884580396,143.311038444775
"3178",2.09335738401859,0.454813855410293,0.105267606560513,0.0288767031024844,3926.98531294331,0,0,0,43494.8151097631,790713.575091222,1462776.55340682,1070884.82250997,979713.322221594,1607520.41844787,2952257.50432663,2035433.0953061,1906518.7699815,1485778.52992599,1813499.53913237,2538202.61924826,2086075.52633832,688897.849544892,1242530.66497092,81.5643638189061,56.8255997697012,81.5599313486287,54.7699145392813,85.4992320044406,270.935205653082,182.003075736252,168.320370402681,101.220789400352,235.854254158702,174.902954712797,156.784326272206,138.292391579104
"3182",1.96455659180262,0.547918994292627,0.0968985507901437,0.0344487439475266,3924.03315633818,0,0,0,45900.9853026177,834454.669994072,1674645.34233773,1233308.33529296,1140753.88371414,1890916.88770021,3557003.81446085,2498004.32538786,2351693.35217985,1837007.12124238,2237776.66452411,3112456.31547914,2539131.94728322,819872.787978875,1158740.5135724,92.3082060083428,63.8314428214828,92.8139034951496,61.2176401942529,96.8913561169155,300.78382535666,179.032493876702,163.752947180552,104.867614663386,226.470539339268,174.220616570398,156.928226384344,140.529729005337
"3185",1.88717758050051,0.555131485972356,0.108947641382415,0.0305366369940932,3926.60533133505,0,0,0,46503.1748180167,845372.480772644,1688196.13086535,1244333.75248842,1153659.07220904,1919659.75153155,3617551.71145233,2557878.11811954,2450649.42502203,1915670.29890079,2336019.83519943,3254375.32937733,2664623.89159949,862950.20110452,1364274.80795566,88.2785528371891,61.6985073959049,88.0658316530052,59.5905850809077,92.4844154338614,295.61539464268,196.673618501377,181.251222146264,111.233611810418,252.929393898474,189.761182105789,170.36768265664,151.01198275609
"3187",1.90197571783477,0.574529032841526,0.0964655701107158,0.0407964021899104,3925.60156064883,0,0,0,46807.9299904969,850931.177189731,1746320.66578334,1288775.60233387,1196549.23598847,1990861.39509863,3772905.28876735,2665790.01222878,2505310.21221882,1958637.63126175,2385743.79186753,3314043.53176651,2696999.71390835,865231.423265605,1023602.28271952,95.6601115675712,66.1229781165839,96.2122128107725,63.3984864775872,100.416821660675,311.385297322327,172.510646858084,156.145526830753,105.828226332572,213.227568923505,169.83399329846,153.650172473513,139.465470895168
"3188",1.7659559564483,0.516947973174036,0.108887632360096,0.0301122067791314,3926.6123242541,0,0,0,46469.0403519896,844644.374240591,1645595.96122944,1214576.14137932,1126977.72891341,1878685.93440963,3543689.15921917,2491793.45032265,2370996.87397983,1854467.90566452,2270497.24025698,3186836.27810146,2635875.38772546,868373.856526679,1452558.97661793,94.3753244588634,65.9562148217036,94.1515021310245,63.7006935046383,98.8725696865398,315.990398374766,211.540198903291,195.12330240081,119.143136627314,272.569131309753,203.900828233306,182.991449879237,162.004056214105
"3189",1.88859408300562,0.503752458565242,0.0955358710269936,0.0393526513480541,3924.38101730996,0,0,0,45439.1480967434,825994.816872462,1607962.26294405,1184295.90537906,1094062.83180093,1812682.5904237,3400775.2577523,2369610.94793342,2203244.61877164,1721119.13148985,2103439.15305959,2944068.16587544,2419005.64040271,792650.481128547,1034617.98764583,97.028089106947,67.0110283757304,97.6493842332803,64.2130875871329,101.868422003079,315.137333123384,176.221863585084,159.857653807246,107.077323143138,218.887937731633,173.06635610085,156.431494258848,141.594200658423
"3190",1.91258908827632,0.48838741205759,0.10337208883351,0.0359891627803043,3923.69665364218,0,0,0,44994.1489919957,817907.577305284,1561284.69437494,1148139.23348007,1058374.33738844,1750963.33767429,3265693.48121067,2273022.39695429,2128787.35651246,1662287.33436581,2032279.49854396,2847853.8248363,2344480.93155036,771657.949424371,1108851.36413802,90.4502209587882,62.9118090383135,90.5566801239924,60.5695099742061,94.8421088800983,299.178195928622,180.501406759338,164.647254182866,107.03586776608,226.962754164091,176.186216745327,158.882885040732,142.792038339215
"3192",1.87691263430587,0.496754333930846,0.102277439163354,0.0276089344553616,3927.01405581018,0,0,0,45360.734073934,824557.009396459,1587044.43558757,1168332.2568034,1078865.7347016,1788050.0383114,3346856.22961953,2334191.62332181,2202401.72647307,1720503.33071166,2104248.79145272,2950806.2531641,2436716.66305828,803790.218429677,1476761.07292385,92.8822645155327,64.5409034607619,93.0581653183709,62.0981654239033,97.4091862036706,306.461283070153,207.419993547411,192.367339093963,113.781827004514,270.436009006055,198.682825591372,177.876272047387,156.269546961243
"3193",1.70905992742823,0.542728043631439,0.105105646946245,0.0339114240533678,3924.80210839608,0,0,0,47443.8134659403,862343.560350558,1722025.4324402,1274098.02018064,1186933.33048592,1985962.26450808,3777232.95195337,2669455.32004158,2535496.92092253,1984702.55369851,2429240.69092829,3404860.88572336,2810655.88890137,920400.216521536,1348957.95341173,100.015511386231,69.6706174108502,100.020550071393,67.144010908179,104.84317441772,332.105269577062,207.20374515227,189.706027628037,120.827018931212,262.672154722204,201.412587376595,181.34494871792,162.182914253619
"3194",1.61804203037727,0.569461618177487,0.110181278065462,0.0372337643826064,3926.21596427956,0,0,0,48799.7056748764,886935.225306471,1802947.01184022,1337594.97590326,1252308.91059111,2107159.63073351,4039501.96826324,2879916.33537259,2756006.11154965,2159662.44291484,2644263.47826433,3704557.42863334,3056690.57701879,996617.436671002,1313730.62969489,102.141617073103,71.4622156854228,101.815888372854,69.0680558577196,106.98770073771,342.948351548508,210.359328948927,191.478215927612,125.918733832424,263.276514221947,205.813009620841,185.76529457818,167.410833805412
"3196",2.14622331080335,0.448812569139887,0.107824948041116,0.0401792466551808,3925.26027727519,0,0,0,43173.8413250042,784893.702135621,1440663.28527023,1053456.36405848,962026.465413199,1575510.32469019,2881415.09688101,1983769.15343936,1844162.49585901,1436420.78044839,1751742.76404095,2447717.86721736,2001917.85339212,657934.172562759,870211.357317522,78.1988395502822,54.6013423611038,78.066215840017,52.7027050828941,81.9386763629538,261.223674612276,153.795289439472,139.335631381756,93.968542183433,190.490296384631,151.253818050005,136.787847447793,124.014016340852
"3198",1.70910136175339,0.611188201931014,0.0954598758069661,0.0324336492212918,3924.32690723864,0,0,0,48995.2651560439,890614.564510297,1892426.59432301,1404216.63427656,1315111.5278557,2208074.87049602,4253509.71749099,3035678.68952503,2893072.77136115,2266285.9478504,2765335.21047416,3849398.58234616,3153082.94004689,1013200.44174687,1454399.33435076,107.281141497638,74.086934528479,107.973644899035,70.9902070309158,112.634370875637,348.374679667175,211.307824220245,194.003472772974,121.648340971832,269.516586640312,204.757541837113,184.135049891465,164.061998567844
"3199",2.07823604046212,0.457692843806091,0.0950364462505015,0.0302421022778434,3926.99709213667,0,0,0,43611.4044768693,792828.903019072,1483455.95983313,1087065.19031046,995365.900275043,1633412.09248316,3010808.50107943,2071453.26571704,1922812.41148586,1498724.93251454,1829525.24195224,2560740.60248547,2104404.30646822,694551.687020877,1196859.27754672,88.5161305914102,61.1040626847047,89.1130796197279,58.5346085801016,92.9395118068222,287.146528182572,179.394976280449,165.428071843121,101.168477896042,231.014206219035,172.969802079903,155.250795264501,137.496589322855
"3202",1.70419566070382,0.608446128017438,0.0971602161718914,0.0440401743815635,3926.62596722326,0,0,0,48973.9145066233,890220.527825654,1884273.31125426,1398014.6416297,1309184.27335158,2198464.50924363,4232327.04137926,3021215.68690807,2849847.3191603,2232432.75415561,2724285.36268785,3790969.31008461,3095036.70816464,991893.357358784,1074337.9743446,106.199998819861,73.4552899238859,106.763023034947,70.4586913697855,111.468104907714,346.264566137422,186.993901137335,168.46952195717,116.99933610443,228.741501742088,185.029795573319,167.716141519628,153.113550938958
"3205",2.07006629986762,0.522718436767512,0.0965285824102643,0.0454248633306612,3926.98037652533,0,0,0,44865.5254891681,815655.375928056,1602166.33164668,1176784.09124249,1083377.66917931,1786782.47433181,3330238.24530374,2322801.31110862,2155228.67314996,1681570.896047,2046708.70852024,2843681.41363268,2308717.22887833,744313.364216285,826005.506002797,87.8502165959027,60.7280786292894,88.3534916749906,58.2281309208101,92.2176240499867,286.006033921567,152.196228460751,136.863847685253,95.96989158574,185.399086420228,150.902204370602,136.884828147131,125.250830667895
"3206",1.69178604978894,0.599259702198198,0.0897979156711012,0.0382497802864687,3926.00880568639,0,0,0,48867.8938847414,888275.447214069,1883434.36113749,1398336.48991456,1309570.27690497,2197908.08427674,4238968.01784386,3013032.87497841,2830964.46739189,2217661.48070689,2707984.25086391,3774253.55498587,3092081.10337998,995846.029245905,1240019.87916111,113.423796985552,77.9116764805927,114.600546450156,74.387499822578,119.196684714496,363.238195569877,198.985750326627,180.824160141497,119.987875550048,248.125652028504,195.044873986705,176.168913271394,159.103433964705
"3212",1.71625050277599,0.595041205458171,0.0956335983149193,0.040966844145261,3924.87369246629,0,0,0,48571.4321765664,882900.331830672,1852312.8143024,1373537.64878306,1284600.51234045,2154303.70372468,4138713.33564745,2944586.55773903,2775339.42969027,2173537.23422676,2653412.41942067,3696652.71753089,3024248.83796496,973172.813756813,1139558.4123294,106.690990705166,73.6912351438674,107.36705841297,70.6186464475662,112.011558836128,346.602649955583,190.868412121766,172.717745749295,117.218197727234,235.784308927266,187.959492678872,170.066304737454,154.415491503813
"3215",1.74909004596352,0.540048662871743,0.0938760451336757,0.0394547491305609,3925.90535168646,0,0,0,47093.7934679232,856011.214255773,1723086.77829962,1274672.87420723,1186107.06731105,1979860.05333092,3767302.78452418,2648991.59314559,2474209.47499673,1935973.01898942,2367960.39743849,3314822.06611124,2727675.70536776,890514.860781556,1132405.17572746,106.134039806785,73.18675990808,106.934205755656,70.0584050260655,111.459313453171,343.333995032714,190.080470842548,172.401856400267,115.578185454238,236.018393664559,186.709596137145,168.774527644147,152.797429538499
"3216",1.79633241157643,0.546724680148692,0.106665974995565,0.0400767906525226,3923.81544213107,0,0,0,46913.6163151908,852776.039786121,1700898.63837216,1255962.65969983,1166986.55443863,1946756.39908146,3684818.68098675,2603341.13613244,2463817.76465075,1927205.96331063,2354439.77222781,3289019.66572901,2698080.8379562,876961.916163944,1089034.85542272,94.1552970327651,65.677231579522,94.065400612991,63.3519129727077,98.6760075187866,313.728333602626,183.936786566588,166.669359356519,112.308939246709,227.90280422561,180.866075762653,163.557391499391,148.254396368738
"3219",1.78541058517101,0.5434924927547,0.0955033174001386,0.0362178017243137,3923.94720018758,0,0,0,46917.6962303079,852840.01752287,1716663.59872614,1268853.28560581,1179534.63377902,1966773.54744309,3734933.47002527,2627707.08401628,2466323.88718625,1929280.31707358,2357903.39966484,3296818.42784186,2710113.1104216,883279.012261595,1210037.1436765,102.661414413145,70.8994648017556,103.321058124125,67.9377981088034,107.783350249129,333.407763438193,192.84536578858,175.837776287871,114.557244890059,242.27361052657,188.317684214034,169.851203299334,152.728083654193
"3224",1.95700997433726,0.445522679238277,0.105506697137967,0.0351306193338911,3926.85271139708,0,0,0,43913.303107351,798252.733861986,1470747.29819988,1078830.45999889,989671.885936385,1629803.96169973,3008433.40943484,2075045.49716549,1933120.62718523,1508043.45973646,1846367.46638136,2596562.04641442,2146135.80111853,714096.22804912,1088467.95006357,87.1049266813574,60.6983156009266,87.0867415680929,58.5105584173088,91.3036621254707,289.493294504621,178.218001120698,162.80887232655,104.97013919405,224.834884563892,173.665634051416,156.509943202385,140.38202200975
"3225",1.93849174764781,0.546998859113575,0.0958432827681929,0.0373030973635498,3923.56335316476,0,0,0,46031.309027136,836812.749807292,1681234.83188391,1238833.50212526,1146646.80847937,1902065.02413248,3583472.08330727,2516348.84001218,2360139.37068804,1843961.41790095,2247243.49963368,3127515.42653132,2552207.48299356,824564.273826423,1084367.39766999,94.3067601200959,65.1501045465161,94.8908959567615,62.441739801631,99.0063149738246,306.524375033412,175.45048449206,159.684265269513,105.076261359216,219.530186114803,171.680582440954,154.965121735388,139.674671390837
"3226",1.62136349731636,0.603449824516309,0.104717574882393,0.0282544518642699,3926.20968422217,0,0,0,49582.1766557369,901204.696913671,1889537.19810933,1403737.49429668,1317514.819741,2220247.94314822,4282376.83930552,3067336.74549116,2963214.55989814,2322780.46419667,2839539.50204882,3966133.42366013,3268149.6192939,1058262.94907917,1752581.23036599,105.706142331043,73.6097679973774,105.738031080095,70.9244588510002,110.815247388738,350.697494222186,237.444516153658,219.894094912322,131.180283265165,308.612753277036,227.823181270822,204.097767513466,179.677278748153
"3228",1.92279306220792,0.510173126762704,0.0985993100427891,0.0409821505978928,3923.13932935138,0,0,0,45379.6912865101,824937.017702077,1607707.32242789,1183323.22351083,1092542.11020146,1809132.09840302,3388775.97520548,2365183.15212503,2204352.74310071,1721629.90297235,2102040.92505758,2936895.23422208,2406321.5308621,785270.038092395,978989.891971197,93.1169313630842,64.4907284635853,93.5204645837976,61.9139982983079,97.7131076703514,304.637855549671,170.340928055125,154.138806015918,104.621883565455,210.415513459163,167.749058292064,151.781270034685,137.817133131465
"3229",1.98193529657468,0.483457009249184,0.103411208261285,0.0407357632391292,3923.25464940645,0,0,0,44541.7747788438,809716.189989673,1537156.09628271,1128736.85577728,1038076.8051226,1712772.98874384,3180247.10885313,2208670.82693426,2058443.99757887,1606299.92656936,1961603.78338027,2743811.13188382,2250095.45822259,737909.432851626,944037.270013245,87.2615879900074,60.696076770178,87.3620656105895,58.4376043775711,91.4980819609805,288.656777236693,165.647074668974,149.946710671201,101.577975049576,204.785512851878,163.060627409098,147.516724334943,133.882947222874
"3230",1.89493781815473,0.500525722442084,0.0904708673371275,0.0346431549774687,3927.11427139791,0,0,0,45337.5029892606,824148.269661081,1607825.5424753,1184330.6463389,1093772.95825658,1810860.37961385,3398913.80845115,2362664.47342968,2193683.10541368,1713495.02450179,2094343.72019555,2932737.82159744,2413455.38199404,792590.847963333,1168881.2459996,100.69908221734,69.2156163503742,101.696250466001,66.1135686443494,105.812220162714,323.031329567309,185.160681699528,169.298675416008,108.630246548026,234.041753001295,180.25504819014,162.388075804872,145.486782937456
"3231",1.72179580278442,0.544201760029551,0.0990192963910143,0.0384874721892473,3924.71342930921,0,0,0,47382.9749011927,861250.16479534,1731562.71157172,1281428.73735757,1193641.80675405,1995686.09057828,3800290.04956901,2680417.13157932,2520687.68993175,1972907.78815309,2413902.2954444,3380523.64012622,2784451.48509617,909470.488132893,1181264.26833811,103.664305098208,71.8229526599373,104.084411263994,68.9707478782052,108.773676539129,339.477385194641,195.027407107948,177.159346262254,117.798246061024,242.983789706684,191.245786535647,172.765064934827,156.105751608751
"3232",1.72234372128398,0.595380255443754,0.104766275635513,0.0379665342413892,3924.94231422867,0,0,0,48530.1890954192,882155.225592335,1832235.76440992,1357425.21285445,1268863.53806482,2128750.16477685,4076804.29809936,2910051.32016796,2779011.76299436,2176315.79751157,2656567.94394613,3701028.39261676,3029873.15009616,975538.228468274,1225026.14136195,99.4753375607585,69.2738178087612,99.5022067415366,66.7485596682435,104.282489460418,330.061677776246,196.047281850533,178.235706430045,117.977795185535,244.710291315535,192.066951499571,173.445889312248,156.551884663507
"3234",1.82853395070442,0.565978557514257,0.110332690630484,0.0336058004370864,3926.19662397371,0,0,0,47108.3243829162,856350.355948497,1724361.89373323,1272810.13246325,1183008.75226504,1974075.91901392,3736407.59747761,2651639.79766394,2542853.1364113,1988958.86887082,2426617.08295755,3381683.07787245,2769501.31092892,895787.565640058,1286082.09227268,90.2955595250669,63.1823339046353,89.9990023003142,61.0706826898448,94.5774199067573,303.272696848727,194.431928280089,178.113484568206,113.086113729246,246.787603047043,188.877506608799,170.017455548274,151.937394914622
"3237",1.89071326641249,0.483835771702655,0.10620744832563,0.03286016433225,3925.12888264206,0,0,0,45018.6414849042,818336.443950821,1553674.10440321,1142633.47393549,1053487.31106997,1743893.02439188,3251490.4632667,2263818.57824342,2129259.45990892,1662878.81596501,2034443.76270399,2854804.42928081,2356157.79796412,778240.842200902,1225338.36628796,89.7318426383375,62.5668840996827,89.6725966053687,60.3359415402428,94.0468937398725,298.687077654747,189.904366031091,174.210230683196,109.741521508053,241.783719768759,184.187695961348,165.695612806013,147.796082593408
"3243",1.92215422135451,0.544161784446276,0.101209479686266,0.0429616735319866,3924.64759717555,0,0,0,46069.2374241388,837493.457305049,1670427.56164804,1230661.07637674,1139176.62571598,1891025.44620424,3558817.4743142,2502891.30684878,2347465.33350336,1834226.07165823,2236127.52135775,3113167.69987688,2538669.19286141,819980.016591161,949013.576180838,91.38962621579,63.4433793935952,91.626985336098,61.0037286068809,95.8601592738551,300.801338090962,167.340195011818,150.989131125674,104.043377321697,205.388159819552,165.312389290102,149.752490464782,136.461893436231
"3245",1.89688372067112,0.462460315778417,0.10816088472401,0.0365287714051934,3926.1973504333,0,0,0,44548.3170643407,809773.086868801,1510081.52112285,1109449.96182509,1020859.02561003,1687025.02814214,3131387.44344077,2171496.21150629,2032114.77020459,1586473.86045404,1942881.16634156,2731764.60746596,2257999.78968585,749420.995407798,1088503.12474373,88.281628002285,61.6592525532671,88.1130122692532,59.5264380233592,92.4988634468178,295.121299351407,180.864834884161,164.82630894293,107.695199932585,226.956200222034,176.722907291351,159.429170758533,143.455987281044
"3248",1.94117981243995,0.54512278059015,0.106027785034019,0.0450953953770035,3927.31594162323,0,0,0,45978.3036374533,835849.233498722,1659272.08433311,1221609.41774912,1130113.34079275,1875491.1138012,3521807.31314745,2480473.68653547,2333512.92531793,1823068.09212116,2221679.24880043,3090774.10226804,2516467.45498708,811295.930938315,895953.99395325,87.5052032468694,61.0048321792206,87.4575424211976,58.8235581264794,91.7157532547473,291.159688143866,162.734524203313,146.404470612177,102.428776746109,198.430880820673,161.274558864947,146.267955122611,133.765441029557
"3249",1.84425369625626,0.515540173481739,0.0949161251824956,0.0348241662897631,3924.86365316817,0,0,0,45942.8672751398,835134.170384079,1643491.77300074,1212120.69202683,1122322.51895215,1863872.49815613,3512720.00443281,2454777.69953607,2294446.49037021,1793321.27297084,2192360.81528706,3069534.42044094,2526730.19013112,828186.852892794,1202866.4291659,99.8397138171838,68.9132034255323,100.521237701454,66.010428740437,104.831053073206,323.78639385647,189.824060756264,173.506164785991,111.530343335032,239.764759034157,184.86218422554,166.561659172378,149.290208859424
"3250",2.01084155879145,0.499544011529465,0.103123509500142,0.0393805005186388,3923.34334913693,0,0,0,44712.843425799,812847.799109124,1561203.97301963,1146466.3969584,1054950.14941204,1740983.39397224,3236772.01534252,2254043.03936256,2107903.6165597,1644876.67205646,2006172.58047653,2799345.49599584,2288969.84659143,746430.858686472,969501.327902111,86.180537444864,59.9289334743653,86.295967630506,57.6893274826179,90.368669189626,284.89551564246,165.461886928054,150.090332617926,100.558274427734,205.502944457948,162.506847208139,146.889601303537,132.964690527874
"3251",1.7182714811944,0.566430893219051,0.101208964830624,0.0290855333267306,3924.83810829247,0,0,0,47910.0794829108,870852.069404315,1776905.89191763,1315799.71836933,1227727.30390259,2056030.45310997,3926617.57970765,2783850.1729539,2656913.45143854,2080126.21073136,2542822.08302291,3555337.22945947,2929591.74486689,953925.226548303,1580354.13142482,102.233906099598,70.9715290207843,102.499464987753,68.2423700614654,107.234920814797,336.493983992232,220.976641119462,204.271588404479,123.164817664738,286.078473005981,212.466372811731,190.494802642678,168.133990519614
