"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12"
"513",1.64547418718446,0.584776951924532,0.0917864023703007,0.036146196171474,3443.63496015556,0,0,0,38515.1948727498,778582.998214756,1754919.67624339,1303201.37299148,1187520.1400906,1961010.34650408,3599160.13882675,2401100.55079127,2192635.16255038,2015698.51760022,2610228.85981781,3630223.61383239,2065248.70301582,1911256.2447122,99.7402148305331,76.961912959689,108.776990524931,67.4976711313434,115.858335793518,311.450024858883,176.174654995617,127.089745223576,110.436878319173,249.053812827311,195.551451561747,177.229092257482
"514",2.02834335277555,0.55572155790006,0.0959051949709716,0.0295370606667599,3442.49644316698,0,0,0,35978.6698597033,727469.419580928,1579043.81371197,1161528.67679463,1043668.47884954,1697433.87293193,3032887.18686915,2001470.6203468,1835715.61265513,1679063.19477857,2160197.51584364,2978071.76615875,1676776.13506337,1872728.22646879,78.3159262132375,60.6684995342787,85.1783701197679,53.3457074286731,90.9164138578558,247.029970128467,156.29988930774,114.214767951699,92.4330798032816,227.212211285561,171.076384923164,154.201450882809
"516",1.5907874711371,0.593926650576186,0.112469435683544,0.0314576874628214,3442.46059912377,0,0,0,39075.4317943728,789871.734586055,1756428.17880212,1304255.74885094,1190625.58234618,1974109.28775411,3616905.44726259,2437782.33128465,2291607.05529642,2108159.09673469,2732004.02429443,3804456.41738347,2175145.13597646,2279420.94653288,88.9877235138045,69.9648928272346,95.7769193047249,62.1134578676047,103.065501928055,291.412931671308,193.594535564982,140.898180375221,116.647269065519,278.992118755946,212.836779309943,192.176531825604
"517",2.02872149672799,0.548761199114415,0.0915581880303431,0.0411145926779553,3443.55213962471,0,0,0,35872.2345135522,725314.891193625,1573366.98074175,1157456.35130113,1039574.16815603,1689440.71059678,3019138.01279561,1986689.12999742,1792582.36465262,1639598.42560036,2109697.50756466,2906816.44717241,1624072.98347097,1343211.21414181,81.0489355904757,62.5254640225163,88.4057563869974,54.8285202947248,94.1497441015886,252.94051436706,135.66876149103,97.0797760322133,88.0394800236473,188.414236993546,151.894118127649,138.118961183199
"518",1.71674721999014,0.543856327509367,0.0960030224729048,0.0336321814486346,3442.57775325288,0,0,0,37324.4354331841,754524.346610528,1636891.83802207,1211373.62544292,1097613.46517971,1803455.04122519,3271590.7917935,2165932.0888346,1977610.29505508,1818430.45302785,2359516.08870443,3297716.7093026,1891796.4085365,1932480.79428824,92.4608766097322,71.6326775160439,100.556308841124,62.9902950554321,107.335651401284,291.715770386348,174.141611631654,126.200344084489,106.973776672308,248.648565466725,192.341850220951,173.986382547752
"519",1.93757128170768,0.528962553576773,0.0910277034110123,0.0313916693291588,3441.35397049859,0,0,0,35957.0765263106,726990.885380713,1557577.85403319,1147063.00631595,1031231.70657335,1678602.89638665,3005078.07541588,1972540.20368943,1789477.89342387,1640187.53838941,2119283.65291018,2944593.53443251,1675773.26102112,1822476.40157107,85.2316526741871,65.7183937405582,93.0012905355229,57.6088057645906,99.016439948111,265.641619409366,159.0965218015,115.806074705185,95.8020360105493,229.34305442225,174.884157307126,157.898915654964
"520",1.93109341779872,0.489990699113972,0.1077626397315,0.0350264244246216,3439.66677641254,0,0,0,35369.3155312347,715082.503451926,1463860.77223182,1075498.17439832,963627.519532025,1566238.91280266,2774738.8147016,1817026.13711081,1658258.22891448,1521934.0170341,1973545.41147183,2760742.15143543,1583142.43194574,1610724.81297908,75.5702672013364,59.1750475936885,81.5715207812074,52.3977568022566,87.5814566582583,244.967785377914,152.125386065443,109.960424114215,94.5291947308472,215.994617595163,168.494770872534,152.580582819248
"523",1.91235483018738,0.607490856722449,0.0963221254885777,0.0292162855505683,3443.59104289071,0,0,0,37323.869904432,754654.292349139,1707995.30927177,1261058.07207004,1140981.15016407,1868746.87144435,3383923.80152205,2260148.14832204,2095101.18271705,1917249.52709969,2463375.15245751,3381977.48776657,1893731.73490251,2054956.0806573,82.8002215916063,64.1674854230918,90.0309499208426,56.4368683538763,96.1163403004051,261.436782980334,166.631976613681,121.850014771268,98.2203680214931,242.596171129464,182.24465632666,164.218135188847
"525",1.93443811237508,0.548596461650373,0.0960054804084693,0.0307306598085421,3439.9667989149,0,0,0,36280.9263341518,733547.491265812,1587448.37896847,1169464.06271607,1052894.51031028,1716823.17836661,3079171.32400765,2032479.70653464,1860483.21625375,1704406.8011663,2198797.25956818,3045289.80707915,1725724.89410789,1881216.92873015,82.0542922189317,63.5704794356027,89.2384295716593,55.9008747143321,95.2548587116391,258.884336991292,160.907114502004,117.283615373333,96.2870803313268,232.635781978421,176.610903153646,159.364737427697
"531",2.08190777925471,0.492260486157564,0.107094930979269,0.0287628431202398,3442.27366074397,0,0,0,34827.5684507735,704186.16746864,1439367.59150591,1054839.57299598,941584.321090853,1523261.92212113,2679450.32936754,1750609.69279461,1604496.3452288,1468886.73800258,1897418.93267143,2639427.27010203,1506059.97772041,1820240.64604183,70.4088285619311,55.1011447891665,76.0317954791616,48.7720390271792,81.6071675469511,227.900561601796,154.197551346079,112.87029196333,90.4625614194127,224.976372319451,168.458654825351,151.729443905776
"532",1.73559934467215,0.524557840099737,0.105861190158147,0.0316212742703674,3441.56300432539,0,0,0,36876.9658441932,745473.529706612,1577449.18096206,1165240.19846129,1053225.64047225,1728058.7341903,3113394.01603711,2059338.4652645,1895283.81656312,1743457.01745104,2265486.04062992,3176212.44756943,1832256.02097303,2014852.81828291,85.1636603898026,66.5756560150023,92.0359481589077,58.8872010041526,98.7255901090455,274.904640876026,177.026331646528,128.797097479669,106.826417971236,254.93262439731,194.692344438445,175.818348622869
"537",1.84085609662196,0.531082813204218,0.0976148511676426,0.0269603532991524,3441.41953740939,0,0,0,36441.5432377767,736742.599684938,1574612.82850873,1161392.98284761,1047043.10991579,1711065.65263959,3074635.78523019,2026954.01662733,1859517.76651003,1707138.55782861,2211177.85264434,3085179.81044426,1771856.38516334,2233825.69708817,85.1752260450771,66.087930483548,92.5350916287141,58.1719898314627,98.8546915784698,269.767857644878,179.924740787076,132.248567095861,103.484144297163,264.849577936264,195.663223612342,175.911338675902
"538",2.13790088616534,0.517400127533204,0.0986882903980165,0.039055201285095,3443.65118809857,0,0,0,34993.9703230441,707573.682924386,1483643.05483668,1087807.94902248,971847.621043367,1571665.66543162,2774251.89542182,1815463.1685278,1644011.89992193,1502477.64976448,1933326.41948138,2667679.69757457,1494951.13463143,1322837.161248,72.7539274119094,56.5064804355719,78.9853297129752,49.7706048739125,84.4253721235777,231.013436072975,131.370359499715,94.3067492240542,84.1021122376388,183.739648670346,146.581802021313,133.114813565039
"539",1.75242470001781,0.556457063190838,0.110071054229807,0.0360673162635013,3440.28912682622,0,0,0,37340.7966154551,754890.954413394,1628270.04600561,1203158.2924539,1089346.52554747,1790260.0750037,3234146.8569668,2155236.64318016,1995888.5027514,1833240.21010204,2373546.64904931,3303695.83279888,1881035.40887067,1776151.61789852,82.0246156369102,64.3580018855549,88.4121560674743,57.0606280808399,95.031644004003,267.232682657462,165.574078874923,119.459192998456,103.729067486769,234.138798179375,183.757643907727,166.530747049997
"540",1.64502937289267,0.569656373171396,0.112720616746128,0.0302614766089327,3442.15530830384,0,0,0,38238.086624232,772964.462641574,1684876.7173302,1248453.46152022,1135478.98021044,1875780.55165369,3413885.06014355,2287686.90478051,2142322.81514457,1970672.95932051,2556051.8249848,3567910.43689824,2047943.55874207,2266398.86568987,85.9178994406393,67.5657136825983,92.4587696585496,59.9917000364927,99.5066781393385,281.510113334449,190.559955409675,139.034146644552,113.512412873057,276.092577732708,208.931760563615,188.449390420293
"541",1.99424524615963,0.526278585995055,0.105949256251453,0.0321002450948124,3440.83974351174,0,0,0,35673.5357868076,721277.531701297,1517044.78265251,1114762.27151218,1000007.43137857,1626016.85940177,2889289.59159084,1903017.00802806,1749596.80887562,1602288.39176971,2067848.43921749,2867758.99328998,1626553.59502786,1729890.22335844,74.0739303306955,57.9109062793727,80.0469115630007,51.2256731014579,85.8688196423151,239.15446223539,153.029359075392,111.230910929703,92.7510875340147,219.917444138408,168.47724929974,152.2070578782
"542",1.64489718474551,0.567755152427434,0.113781751576912,0.0356217054872764,3442.12795535857,0,0,0,38203.7394884898,772267.904815166,1679212.329053,1244085.97360055,1131309.9940495,1868792.4461461,3399256.22649967,2277828.78653506,2123897.7212275,1953667.04115912,2533895.06903722,3535239.40642965,2021098.2286386,1925101.67062733,85.3584579556958,67.1860487261506,91.7976875199721,59.6888291555326,98.8447167381904,280.304943844043,177.322131229593,128.036178458412,110.706242272057,251.183507802055,196.6292281076,178.137256348905
"543",1.71113958935205,0.509282471779188,0.107243441361679,0.0345816207886817,3443.4680380473,0,0,0,36741.0636139817,742690.859229564,1552685.72661916,1146905.2583178,1036235.61725472,1700231.92759555,3059012.8841112,2018932.71679582,1850855.15752317,1704302.54150337,2219214.12764356,3122170.22829957,1806879.8180226,1856315.26734067,85.5798643858875,66.9825560329116,92.4058616048353,59.2936940453171,99.1890830968318,277.097391266628,172.620784661297,124.876538181691,106.880055237709,245.528953361757,191.028035653068,172.926784373292
"545",1.97833621155226,0.491289152535862,0.0994180816855796,0.0314197843989784,3440.09837576472,0,0,0,35199.4729897442,711669.709424012,1467696.07023389,1078010.41206451,964952.465579851,1565353.56679529,2772781.42222528,1810158.05761175,1644416.01741634,1508019.44349913,1953115.82511613,2727706.97827245,1563542.75645613,1753068.50512334,78.1986235788573,60.7762081635073,84.856256431038,53.5549024803752,90.7339902473371,248.728278590317,155.755063963452,113.367340813293,93.8145529743154,224.498458723571,171.221835615055,154.596080821619
"548",1.73959295143363,0.616464897234806,0.101904217022358,0.0286491525521851,3441.08764518569,0,0,0,38466.7317907947,777692.97212427,1770030.42135136,1311462.30816513,1193375.31392696,1968301.76591881,3596751.51286264,2418773.61766039,2262804.02733864,2075462.13311495,2675185.68813446,3691135.17816059,2084564.14176293,2312035.94436618,87.3423232390629,68.0371694271573,94.6271246009163,60.041885571281,101.307469349183,279.420555830826,184.888049998357,135.369593584304,108.337527357553,269.90101907255,201.930935441548,181.857509482579
"549",1.95255939626989,0.49388262100701,0.0935784564413496,0.0408061088862009,3442.0927824155,0,0,0,35342.7397369044,714557.059943704,1485596.14684474,1092204.55194785,978710.565744027,1588786.92057195,2823544.16747862,1841705.73238522,1652562.27941612,1515772.04619223,1963237.95094531,2739476.42155124,1560075.72971153,1371050.57450523,82.8506079429065,64.0397726751825,90.2490989378424,56.2284367507595,96.2136674329933,259.858966560979,141.373540629963,101.209440000177,91.5612718314292,196.540202565985,158.202699295073,143.828171081388
"550",1.85334852393147,0.52693314635809,0.100072523311264,0.0419459610547217,3440.3329373811,0,0,0,36312.1927996887,734131.12895013,1559742.26116874,1149757.4395705,1035747.79511162,1691632.87861685,3033578.05985894,1999421.18981971,1813500.68257313,1664327.44585313,2154537.59537928,2999925.16277217,1702501.66782116,1426354.17459774,83.0726171638566,64.6031507446353,90.1071413791035,56.9494663187458,96.3802426911386,264.635858381846,147.366081895532,105.3186943947,96.1279761582913,204.097785502525,165.207109094787,150.299878389944
"553",1.83789873744393,0.566149024287196,0.103887892138816,0.0328847985784456,3439.59572492269,0,0,0,37038.5448920342,748834.314064847,1633010.87251249,1205326.01856928,1089399.78387218,1785194.92463911,3219698.6874163,2141945.49463917,1979844.77612245,1815539.65544494,2343976.19228805,3247599.6839274,1839708.57329711,1865235.33253644,81.5226081240087,63.6174326077091,88.2106763744342,56.2066905781313,94.5307716896896,261.986236257752,164.274404120209,119.220421154404,100.264643248495,235.290351566317,181.1613328143,163.773542661363
"555",1.77239469307475,0.585746906194295,0.105835901459805,0.0402880953971612,3441.53407024273,0,0,0,37732.6844331827,762848.168983414,1687861.21290408,1248134.28975654,1131926.39023425,1861779.74089814,3377600.07032052,2259830.00121863,2086369.07031507,1913901.64339373,2470140.80721922,3415679.52557395,1921159.29677887,1594055.51762747,83.4099810321137,65.2032791475137,90.1421851339528,57.6724786154954,96.6929850788773,269.228639162734,156.523618572031,112.144853644286,101.034078250274,217.984766922016,175.008552513736,159.0556983262
"561",1.86706862847287,0.596242785237249,0.0992505678445428,0.0399000207419704,3442.97065160355,0,0,0,37380.140462479,755770.498527369,1692712.45886439,1250214.41653749,1131636.4783494,1855409.29625826,3359821.75871517,2243427.43406966,2060144.620755,1886667.32927063,2427691.24953193,3339358.25142287,1863288.96713362,1535523.94712101,82.961235674902,64.4677693326723,90.0340978504209,56.8021189648048,96.2623753790931,263.77314387032,149.153605494163,106.929184645339,96.0313342383914,207.997730607935,166.661277389392,151.432143868783
"567",1.96264664142971,0.566934171889614,0.100461901320225,0.0290468044999866,3442.07061469306,0,0,0,36439.0877269389,736763.618485457,1607717.82181065,1184050.62410528,1066519.75904041,1740042.56478508,3120670.25617655,2069444.3273934,1912442.90058784,1750467.96957682,2253508.48117592,3108794.68341217,1753137.642395,1977675.28568227,78.224176498151,60.8543701894377,84.8268706310861,53.6572807379684,90.7500611019325,249.416807037926,162.808220355913,119.098240020219,95.79828473131,237.218958570628,177.989400823003,160.357747529118
"571",1.92463063823138,0.564559680276555,0.102808386224795,0.0396942603657046,3442.0435128246,0,0,0,36579.4125030284,739586.699052887,1608702.94260663,1185341.61078773,1068541.63430113,1745520.27666516,3133593.08698707,2080076.27078982,1907116.66351216,1746406.80059239,2249831.0350249,3104483.59290616,1740392.12355554,1476287.25612081,78.44016183084,61.1526298240774,84.9335062152677,53.9950331656796,90.9703009758259,251.461938771701,144.988639701036,103.976963546197,93.2220846002692,202.333613354547,161.951839342655,147.133699167622
"577",1.88263644138626,0.541508726732682,0.0902607231191488,0.0304512020552686,3441.81983725227,0,0,0,36409.9271865874,736130.528536765,1596124.2480396,1177299.49025064,1061145.22789268,1731881.93859917,3116548.88457564,2052085.53816949,1866001.49209082,1711228.91438008,2211754.75156784,3073393.59571157,1750728.93565921,1944148.69845621,88.276994914132,68.0156663009298,96.3740644760475,59.5931389173812,102.566159504167,274.603332224379,166.029981461815,121.088411595995,99.0841929597306,240.345081384163,182.116867774867,164.291637286667
"578",1.79349410916964,0.610604636933592,0.10071150456688,0.0282097298605938,3441.46953125032,0,0,0,38033.9378346713,768965.932453,1741904.7895357,1288957.2980733,1170449.17397919,1925864.19750646,3506963.90611765,2352428.13909252,2195893.27324407,2012790.93657064,2592444.1355838,3573486.62302434,2015312.76428364,2271629.23018311,85.4469718121834,66.488507891004,92.6444561680319,58.6337959535975,99.1258941466224,272.604665273571,180.660556528574,132.405276420655,105.363911461601,264.28969985289,197.097593153694,177.427677810572
"579",2.04824464686449,0.478496351088826,0.090623170264396,0.031578741987825,3443.30127848628,0,0,0,34743.5208527925,702470.491202445,1443855.58669734,1059319.07020102,945710.330930416,1528493.26765026,2697954.64576679,1749933.57850499,1573062.94079762,1441475.38589351,1865728.65405889,2604237.45722476,1491028.5660743,1675164.13888363,80.8958860434571,62.350717404194,88.2943357113245,54.6424735995012,93.9851550291596,251.872557542205,150.096093108386,109.213162057419,90.5397351886878,216.191055536953,165.059131338692,149.052370466212
"580",2.02090826326608,0.518013215387708,0.107054021298157,0.0375385617453661,3441.44398768157,0,0,0,35439.8849791053,716558.507628333,1495245.30063586,1097851.25252982,983488.038526422,1596994.29565056,2829391.56189705,1860247.17278621,1701255.98907479,1557590.8427401,2009851.47620771,2786153.25536718,1574112.57358337,1455543.21144043,72.5539441000915,56.7778474350908,78.3502222275868,50.2549855108727,84.0939332348109,234.822659568028,141.219718280476,101.630473588212,89.4475965547686,198.598205209407,157.153643108524,142.569718509043
"581",1.84128794540713,0.601871080717597,0.0912902306982073,0.038981738542898,3442.64547916475,0,0,0,37613.0907133727,760473.045326102,1727560.79682369,1277696.61876464,1158182.51277913,1900131.82406099,3457055.43690919,2305012.98651742,2101737.27754974,1925245.54977819,2477776.6380348,3408802.55239756,1903711.12496719,1597421.75926927,89.4953380722792,69.0235328038554,97.6364100703432,60.5162870745706,103.965606321186,279.11354779123,152.647691675372,109.594054070323,97.674520941625,213.554382637714,170.301449181373,154.647795640299
"583",2.07479511984638,0.502067146372009,0.106380337057296,0.0332377130210591,3441.47654542874,0,0,0,34997.3312696014,707620.361737557,1458176.25536176,1069146.05060795,955287.357137756,1546807.81795404,2726651.47917689,1784881.44942075,1631999.29956011,1493692.65294882,1927807.15537643,2675968.89681376,1518264.44018812,1588760.24274723,70.9905913206114,55.5214929142357,76.6942397448312,49.124168612701,82.2895937744113,229.419776633033,144.835592325595,105.041310446907,88.6716784622516,207.141891176985,159.84247347623,144.542537981578
"585",2.01849285195932,0.538511672028098,0.104121326666369,0.0346918894186641,3441.91643418198,0,0,0,35759.7810294182,723034.228907673,1536424.02865759,1129099.20860303,1013231.70546466,1647466.17298531,2930687.89571805,1933119.40838506,1773986.33656917,1623408.86663512,2091553.37880847,2890668.85302611,1628625.82625529,1590961.56081154,74.1084168096825,57.8437398571972,80.1763887938369,51.1124878684963,85.9307192773385,238.285407870636,146.136411763973,105.695920498441,90.563162447706,207.767041508565,161.754880826123,146.439889549616
"586",1.69492707000644,0.53261234486576,0.111620197807082,0.036133904477849,3441.88473826686,0,0,0,37250.7019037241,753005.270699741,1596221.79380549,1180053.02931505,1068519.07829033,1757411.19238897,3172787.70474967,2107538.18160361,1946164.40458519,1790878.43384597,2327390.56943011,3261293.73821455,1875192.26069945,1813021.89256483,83.9695393970094,65.9716858602787,90.4226624921062,58.5412394264492,97.2645676147433,274.48220660943,171.058749866042,123.401868783374,107.219832711173,241.832962155146,189.868474528631,172.077047823222
"589",1.76668849542819,0.605904375113636,0.0964614630388278,0.0251154367877963,3441.56469672188,0,0,0,38114.2859334265,770574.257226584,1749372.66392893,1295553.7240819,1177233.85392012,1937792.08125979,3536604.11605212,2367592.02547042,2204535.61972347,2021856.00382861,2606970.05982945,3601655.65403829,2042299.28720754,2583583.55529489,89.531657085256,69.3932097537997,97.3413290044966,61.0382533311287,103.928225731174,282.785466556284,194.239474264175,143.416991718182,109.264790744232,288.687320984359,210.162276674954,188.564913692627
"590",2.07351174986094,0.450713682420543,0.0969592456508252,0.0288392093468663,3443.28419606147,0,0,0,34245.0238182191,692387.523147578,1384192.68900716,1013675.97860875,902160.923467602,1454501.46816818,2547430.96544131,1645452.31656018,1483297.6692615,1360007.39738986,1763976.21566034,2473423.58558295,1427339.89438469,1788251.21658979,75.9943985552951,58.928387266085,82.5963152645003,51.8492362109323,88.207792979013,240.314365815608,154.627273617808,113.165630679469,90.787512068946,225.521171786085,168.959838081819,152.192145134463
"592",1.90987116715761,0.536224111349249,0.0964080607337841,0.0307228031909609,3439.72372401252,0,0,0,36197.0796639466,731835.954715647,1569255.71681463,1156113.92329405,1040606.2866203,1696867.35538208,3041190.01476803,2003682.23591688,1831051.69972198,1678697.42441822,2169217.63368738,3013722.25387756,1715795.53050781,1895114.16274043,82.8533404571556,64.2138339921685,90.0836299617169,56.4806201445577,96.1767947321566,261.658488402514,162.995987618832,118.808118891744,97.5296925036777,235.664143030057,178.900430421124,161.42955364119
"593",1.86887378879345,0.545474734550456,0.0915203009245132,0.0309261940742337,3441.13353858128,0,0,0,36541.0458164926,738777.603147129,1605277.75333347,1184429.32365221,1068289.83296111,1744975.66449571,3143289.27859856,2072684.287398,1887691.62750535,1731284.5932428,2237625.88304407,3108631.85276278,1769808.23386791,1931929.01451984,88.0084192290795,67.8918879612648,95.9993946057252,59.532889520934,102.234744138584,274.633969751125,166.069460148144,120.997269653968,99.5625244375714,239.889248989714,182.358180059661,164.579524179949
"598",1.83027907112884,0.488404979020362,0.112412057502188,0.0293407366080529,3442.78485190413,0,0,0,35782.1503702295,723372.926363645,1476964.39639269,1086907.21218288,976463.833404,1592935.52631744,2833334.84273306,1860698.89762794,1713153.51180874,1575472.00991643,2049449.08755012,2882597.08341132,1671975.13495938,2025193.91689864,77.3716196702717,60.8289867847092,83.2774872949433,54.001094529756,89.6124318076425,253.342143148155,173.75655716515,127.0253042273,102.551023584931,252.820816149934,190.093863286382,171.311242438445
"599",1.81726041741431,0.592891014556666,0.0941647491200631,0.0260564944249122,3441.3698169679,0,0,0,37597.2642563098,760137.381584702,1710544.55962525,1265121.51567297,1146777.897312,1882438.52143376,3422018.61407238,2281234.2724545,2111093.01989649,1935307.76423369,2494962.65541993,3447362.30391481,1953542.04470374,2407368.74769457,88.6067668334356,68.5273586255867,96.4817237369749,60.1907939739398,102.889314988542,278.312308728109,185.364914180485,136.54414085296,105.487168208685,274.127544303164,201.089041443201,180.61414083032
"601",2.04026286979581,0.484039741926749,0.0988739085263458,0.0349286999489213,3439.86735199447,0,0,0,34855.1296569616,704726.879174513,1443932.4394583,1059168.11166014,946002.009916794,1530713.33299167,2699943.17786921,1757879.45494181,1589236.62513715,1456140.98152681,1883874.78986801,2626408.2557563,1498298.43029617,1525047.89598809,76.1306291585328,59.1392486761261,82.6413007923113,52.0953715767442,88.3414117549521,241.84113259709,144.15717030803,104.219290115799,89.5076303519972,204.760158134124,159.638575834489,144.550118147267
"602",1.74673841809484,0.525750051418547,0.106957556536684,0.0262856968921471,3443.03923133954,0,0,0,36837.0360663606,744675.604041882,1575010.61821162,1163090.81491519,1050949.98731176,1723810.82077812,3103417.64187762,2053524.16105971,1900993.61992248,1748456.43383394,2271556.00804831,3185236.3925329,1843753.7831644,2408092.87397693,83.9963918037417,65.7266828212482,90.7122563258895,58.1725637296726,97.3576446985134,271.798396172147,192.008836303219,141.359208631157,109.567639321798,283.61502954557,208.426982422024,187.251683048445
"607",1.97703852161248,0.517155463895219,0.0997033586992192,0.0286230027192559,3440.26773930945,0,0,0,35604.2879210881,719867.105735836,1513700.10969808,1112793.36545338,998166.430941324,1622270.10126708,2885856.21153582,1894034.92737943,1733207.77831767,1588235.28580882,2052485.26438734,2854495.26525386,1629152.6671374,1947737.86511444,78.0860427494068,60.7046484102866,84.7184771121912,53.5010042957035,90.5996505669936,248.536197831339,162.753405909166,119.170224181789,95.3410339795807,237.618488235256,177.744430339717,160.071226927879
"611",1.78618467602883,0.505539165243778,0.113458948007506,0.0398174697670743,3441.76553459161,0,0,0,36282.5359149682,733474.762125821,1517198.43585524,1118140.1643528,1007239.31438049,1647908.47757546,2945703.72509916,1943599.22111578,1782397.5966122,1639040.70375686,2130093.52090072,2986898.42191681,1714870.24412245,1543205.18857006,78.7642159502403,61.9788012563996,84.722536379982,55.0530701949729,91.21254682268,258.474497752357,156.035275487859,111.877208679852,100.407020794853,217.656422358292,174.32676269645,158.38883763716
"613",2.02216724020929,0.450239642591263,0.101228797744647,0.0319774630670837,3441.82326698504,0,0,0,34410.751109181,695718.857624049,1386901.60052884,1016252.66867277,905501.229490757,1462526.5652424,2565218.92190053,1660230.95907721,1498726.25247732,1375375.78341628,1786266.41130967,2509136.596124,1449275.66427598,1653942.09627092,75.5018265957843,58.7776658019279,81.8344295176229,51.8498030905623,87.5822046050558,241.165159618623,151.175661563129,109.910456080625,91.5254717087127,217.368665451669,166.391975993623,150.307464184869
"614",2.10043798058701,0.477666111556842,0.101052432269098,0.0302679371997545,3440.94982762993,0,0,0,34550.1003869119,698575.719305987,1419583.44737871,1039898.37118362,926870.534621001,1496482.68123097,2627447.82557782,1707875.12054395,1550581.65678862,1419698.80527352,1835304.03963097,2557226.45887253,1461191.90149146,1703491.40705645,72.7807485843677,56.6502184275664,78.8940459833499,49.9678842017937,84.4278718442474,232.378743915218,149.228781845433,108.877086684948,88.897975724228,216.203588766025,163.618322601477,147.579071309832
"616",1.66756366412782,0.604063982475243,0.0922749641267576,0.0385812411551962,3442.41533057113,0,0,0,38719.6762436481,782752.335093473,1788599.27399372,1328182.13876556,1210955.46560177,2000117.22063712,3675607.35244328,2460389.39772477,2249116.93300716,2065570.22862443,2668678.67006151,3694431.43081954,2084322.42240966,1782939.243313,98.0295063217192,75.6775908056995,106.876312864914,66.3919499060648,113.862860471016,306.479992797235,169.250397228134,121.592956941921,107.998824074475,237.119153416344,188.693967848333,171.304310268415
"618",1.91256772434974,0.536812578409776,0.100495690789849,0.0343609727040035,3439.09178305436,0,0,0,36194.0921250451,731777.009204741,1563220.07181473,1151285.78886772,1036098.81812641,1689868.318072,3025037.16492316,1995903.18770518,1825659.95038923,1673550.60018091,2162006.23996023,3001399.08911476,1703146.74075776,1693399.60660699,80.2527048795281,62.4343911622178,87.0247303872622,55.0515450783771,93.1029641375841,255.904853073053,154.866328212131,112.078348374646,95.7140615874717,220.471006198915,171.304969996743,155.046131228864
"620",1.85923151277742,0.564552576459367,0.106219923648843,0.0378146288321427,3440.88090491842,0,0,0,36901.73800447,746077.18074582,1620064.57965142,1194968.76999358,1079137.30734656,1767137.88076797,3180516.38091065,2116087.53501835,1950935.3590039,1788371.57078597,2307603.61070321,3193064.06083626,1799874.04714374,1603457.62205169,79.3073786284024,62.0172423993856,85.6878305394986,54.8664474365059,91.9321423285288,256.205620941656,153.04144343811,110.087208343819,97.1284469061828,215.00541236146,170.393277122668,154.610079454081
"621",1.85078767915542,0.519259971441475,0.0938313256553975,0.0371199366979842,3441.71772161323,0,0,0,36197.967748478,731815.118176128,1555307.40662278,1146771.83662765,1032725.31733336,1685369.96877546,3024203.39027354,1986219.19776369,1795873.5561759,1648789.49744302,2136489.0943329,2981464.11077613,1702266.63958802,1607321.2059759,87.2312211640416,67.4420809010976,95.004936950299,59.2251577582156,101.297039863122,273.768350225584,154.911987246324,111.563286657527,97.8206057213591,218.191657567009,172.260383176736,156.2289689989
"622",1.73601225647943,0.618615040532653,0.0964309937995197,0.0274366688929071,3440.92991804429,0,0,0,38527.3970724108,778919.076668799,1787205.00217499,1325005.65097895,1206271.99229665,1989298.57489648,3643322.30594323,2446204.65411591,2277860.67305835,2089307.51047238,2692909.97103903,3715445.91299563,2099844.51446309,2421133.64531693,91.1349733786077,70.6338699217616,99.0864788305015,62.1283734624492,105.789823676975,287.828490990913,189.164861157206,138.884695778173,109.388476002043,277.785697996954,205.968425233136,185.268079278853
"625",1.80825600513085,0.575487381175275,0.108149874046898,0.035789387749979,3440.97929338899,0,0,0,37354.3031401206,755209.829133585,1652389.32392308,1220345.5584027,1104569.43588589,1813527.63905579,3276490.74423769,2188090.20058427,2029811.39967388,1861646.24086953,2403078.91348122,3326471.03997745,1878772.36045203,1749865.81865084,80.4969704014015,63.0542133936553,86.8685751419656,55.844807704865,93.2862464321316,261.160269677717,160.98386720698,116.204427329178,100.637241274287,227.891576940952,178.569219344427,161.795753374268
"626",1.69989101204292,0.522826293374022,0.108198165867047,0.0328475658685221,3442.57002292564,0,0,0,37046.2315954706,748865.335814563,1580757.88421299,1168405.32161565,1057137.12628993,1736943.07712683,3133070.26683941,2074575.69704405,1911258.59071891,1759384.53575972,2288692.33528339,3214008.43801881,1857240.45823468,1978954.29684758,85.6011715584949,67.0552186474613,92.3740233702022,59.3899623211304,99.200739879324,277.749505002463,177.700118403818,128.973321099465,108.4236344,254.559914014812,195.951769368366,177.13896847744
"627",1.87455632803181,0.546542949275166,0.100177144220332,0.0346114666839169,3439.03660089201,0,0,0,36530.7452609817,738572.593986277,1591559.43887327,1173444.51991336,1058000.22560721,1728919.29134896,3106203.7182378,2054550.4403311,1881793.27370668,1725555.3532078,2229383.61995826,3094155.91325241,1755129.72381983,1722724.86079301,82.0700897751127,63.8296392050757,89.0137207940001,56.2711119456944,95.2156913284127,261.506003374605,157.514039196137,113.941829978742,97.5502677141915,224.014962115147,174.320724643816,157.806237632133
