"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13"
"450",1.96477208379114,0.450800610252249,0.104927788406051,0.0377917941610839,3925.55687493911,0,0,0,43981.6158978116,799502.779175072,1479392.70267014,1085271.36895692,995829.172244902,1640133.0897567,3029590.40364687,2091340.3661303,1945349.11012238,1517584.55265295,1857120.74726326,2608974.12374154,2152379.39265924,714082.390434934,1010684.4891749,87.1046993847991,60.6675593369682,87.1191139859374,58.4614666317684,91.3117202027119,289.119789661723,172.181482155416,156.582845745112,103.485796617605,215.056257064914,168.63240940352,152.265167286239,137.383804778219
"451",2.01877897986797,0.473848226520753,0.109567425052226,0.0336720710536806,3924.97050074994,0,0,0,44179.9964425774,803150.164799139,1504142.79538945,1102984.83995927,1012448.15841303,1667858.76252512,3081407.24934443,2138264.18104042,2010816.67618872,1568452.66755564,1915158.71055,2679985.626571,2201463.1832044,724415.193263031,1115275.37327969,82.1914829751595,57.4744651132544,81.9611961872961,55.5300254785451,86.0991356755035,275.600391394162,175.957482230436,161.169730711584,102.398725260974,223.278106103418,170.954514695812,153.892284053523,137.549681684523
"452",1.70172823609465,0.589229562321352,0.0912847723220557,0.0332817111013434,3925.15653059086,0,0,0,48557.0625451854,882622.852635573,1853286.81683825,1375014.31308784,1286296.68523883,2157011.4975698,4149698.87484042,2945186.1966025,2781016.26710879,2178125.99968563,2660530.38417861,3711982.13035353,3048324.09986358,985613.996304069,1409616.05881485,111.383887114877,76.6193057328665,112.423492083735,73.2237640178316,117.023434220983,358.031553487894,209.810214020585,192.317578691877,121.691352700332,266.661064448155,203.677444046848,183.291734444669,163.666997067472
"453",1.86021202425182,0.527731684364283,0.10283788272441,0.0325049043895736,3923.25955545712,0,0,0,46101.3883164644,838035.134689148,1651101.12248877,1217134.80622285,1127208.94095268,1873300.89996707,3526719.19135838,2476233.37936915,2341655.36929522,1830251.22072425,2235598.90885552,3125075.54043793,2568554.90748559,838918.365552026,1284414.95695842,93.3460314557105,64.8953604680671,93.4885036673198,62.4597274279142,97.8868255464817,308.383733263172,193.952734759129,178.045150866533,111.728382223591,247.306307308493,187.969643339682,169.04804560068,150.647715889138
"454",1.68065745077422,0.57989943229628,0.0940068124640925,0.0324481902298743,3925.18684491084,0,0,0,48515.2688051963,881836.638213744,1834034.94804385,1360730.54783269,1272880.48175187,2135555.81029473,4104484.70196974,2912056.52985904,2756202.63695215,2158868.71331157,2639108.78934874,3687915.07051553,3035484.89804456,985314.10881097,1457591.86380705,110.3416589302,76.0975118837068,111.163630418513,72.8507145362746,115.875526119325,357.058648676573,214.841085020292,197.241852247278,123.698531441254,274.006317144532,208.187883909086,187.222178712834,166.818937396355
"457",2.06369504606161,0.44006468445895,0.0941310015622656,0.043455214353006,3927.28297503431,0,0,0,43341.4332784272,787905.840294897,1455811.29459456,1066408.31827236,975370.673830713,1599112.8445941,2940733.88039751,2015895.56785739,1847055.99864542,1439449.62399149,1758888.08198267,2465558.29085172,2024497.54349868,669121.567559139,833617.461075756,89.7735322576618,61.9198178786933,90.4346281460563,59.2825444312185,94.2739158679128,290.589037348685,155.193400687493,139.932352753964,96.7731341197728,190.185042256254,153.428396941854,139.026184051415,126.795663842312
"458",2.15392354080852,0.488744954013482,0.0954402682590511,0.0343064893367348,3925.37223942336,0,0,0,43864.212055814,797462.558891377,1525021.21595606,1117404.00831783,1023892.92190589,1680327.94717213,3102517.94049059,2145676.59147799,1995859.94698203,1555447.74060061,1893385.37877262,2635226.90223996,2147574.39191943,698788.754505237,1033447.96920742,85.1386548115318,58.7945587308659,85.6893655243559,56.3363457915319,89.3872842208718,276.458242931638,163.584558607307,149.662062615544,95.7065397556855,207.046881432661,159.14175455592,143.330185852556,128.308604494442
"460",1.8106214789071,0.563291959166315,0.0891402071905364,0.0409548621410286,3925.84517365969,0,0,0,47172.6213864901,857506.836507021,1763208.2196793,1304029.88504807,1213326.21870229,2022845.41524659,3854921.18503512,2715097.60062909,2527978.44756919,1977543.32347488,2413525.78311282,3364388.9150722,2751895.32185999,889404.247994614,1065404.16737111,106.565877874136,73.1545728318083,107.720856274037,69.8156963888404,112.002287104038,340.711200201809,180.940820886862,163.737149162677,111.112831090341,223.529422567691,178.179707132124,161.216339554574,146.376685550821
"461",2.10451074085379,0.46597937896533,0.090511863515935,0.0328288531748359,3926.87497515415,0,0,0,43655.1079475518,793636.815010556,1499735.7466258,1099171.70468176,1006603.12259112,1651104.84851058,3047425.68214,2096426.0889765,1937014.59360683,1509655.16394077,1841154.44899053,2572312.83702202,2107600.93647214,692365.953025706,1093443.06058377,90.6404549238,62.3042518621852,91.5354150272703,59.5135259331371,95.2421894314999,290.794147981234,170.684050200725,156.587668700866,98.607328942826,217.341074587984,165.534816862036,148.911603664154,132.814497810196
"462",1.73247750914547,0.565101909792392,0.0930430684997638,0.0303397919465351,3925.64077441361,0,0,0,47772.4496983966,868359.834711944,1784558.80131307,1321839.01887572,1233020.94865731,2062533.00789542,3944579.7167789,2787077.22801868,2633328.13009671,2061375.62429601,2519377.73010878,3521336.92408368,2899077.76013993,943301.67960787,1501969.66619354,107.862997638328,74.3208847837901,108.738111440874,71.1067345469303,113.29077800418,348.219095666932,214.876437891432,198.107011000462,121.294703533683,276.583228499168,207.228316195538,186.016458107578,164.790216768809
"466",1.90183066638986,0.57743968343619,0.0946006016740717,0.0372929261809851,3924.95450512166,0,0,0,46868.2172481763,852028.755025924,1756063.37335255,1296275.60527756,1203846.21348083,2003104.34524052,3799878.28623241,2684553.83219057,2527501.48621974,1976062.79021475,2406775.79192152,3343082.06189524,2722763.21294969,873777.19434094,1120795.44205503,97.0558547469744,66.9720116724397,97.7393274132901,64.1383879125247,101.91335115108,314.518598764412,178.852691043292,162.783494159174,107.105819136623,223.79551283142,175.006404614735,157.966008700838,142.376351075812
"468",1.7178910568089,0.543193032743327,0.103665164070939,0.0397324901986373,3924.46588133447,0,0,0,47388.9676828724,861354.71770628,1722644.21795415,1274446.79087767,1187005.83346771,1985292.2168725,3775806.4406506,2666975.02427473,2516590.64483307,1969743.51246908,2410288.42842088,3375928.68618918,2780422.36679768,908219.939938553,1146486.5234607,100.495737137607,69.9169092681598,100.594804915272,67.3252821790266,105.370503679568,332.625011310253,192.993489940688,174.968498328376,117.569092205523,239.406017894212,189.661004047883,171.473067956912,155.325383601864
"471",1.94456423453892,0.521555009633412,0.10110769384223,0.0279656990910987,3925.08540170822,0,0,0,45488.631132474,826935.131827994,1620705.93587274,1192645.33439475,1101378.81497421,1824122.40200125,3416912.70961761,2391288.55883248,2263092.17636888,1767470.98884085,2156383.57621065,3009989.91462086,2470259.86838428,806160.768627852,1423502.75183388,90.4025050137999,62.7524057273084,90.643380256912,60.3356855201668,94.8262980557247,297.482792498262,198.96179822446,184.374507980491,109.574203920233,258.956764823625,190.758095316011,170.843262921404,150.263745618578
"474",2.00233531233197,0.482127323231933,0.110268380170408,0.0443359956533554,3925.2192891711,0,0,0,44417.1504278354,807459.048306218,1521211.0015821,1116089.97175953,1025588.72106328,1691500.97690039,3131511.05094768,2177860.58126851,2035653.89939224,1588211.10288121,1938806.15608436,2710061.8620707,2218447.1276567,726196.569180252,858511.585436792,82.4920758461857,57.7188842209965,82.2244859871036,55.7878469458107,86.4047407474446,277.025223332931,158.755773539479,142.971029569701,99.4992749225937,194.02344384844,157.157192568296,142.474921717235,130.134325587427
"477",2.04263644500447,0.499031593926981,0.106129991659671,0.0437400846508422,3925.41009355924,0,0,0,44549.6369471464,809892.725249639,1549320.58179703,1136875.17878799,1045141.96528419,1723315.78945003,3196077.60739118,2226325.93316246,2079885.60569965,1622582.27037849,1977810.30956888,2756693.89792924,2248231.45876723,731053.961486212,859705.694407573,83.1014129916937,57.9398307780641,83.0506849677026,55.8714067654594,87.0986717035018,276.569270902447,156.409854624571,140.97346473885,97.6938886922747,191.506351915395,154.697519140645,140.198657968341,127.927118409205
"478",1.81602106023931,0.595614668160929,0.0950333077543545,0.0413741824700246,3925.84841788041,0,0,0,47825.9306513023,869409.875880876,1820481.09224059,1346940.9832897,1255748.8816694,2098093.9841455,4008807.73929071,2846689.83601864,2679374.9377781,2096686.19036528,2555337.40103372,3550409.08662265,2892085.70423227,926026.167510934,1066985.619316,101.299432500441,69.92837110931,101.982808763901,66.9877199857034,106.361683825694,328.613105160009,179.690569041402,162.50460506439,110.639585614631,221.677303969188,177.069273713538,160.25260436456,145.615066702097
"479",1.86170581656536,0.500660287013862,0.102327207737155,0.0413861310476241,3923.92291844201,0,0,0,45528.3942647668,827598.512252417,1598198.29905734,1177062.47717194,1087756.1572237,1804258.51882134,3382129.50214463,2361342.69582561,2204988.87609938,1722806.99853061,2106839.66490807,2951745.53499569,2427717.11046657,796746.702268945,996774.902891031,93.6079428443227,65.0480254471979,93.7821586692681,62.587923789453,98.1694542874773,308.890609578988,175.261516111182,158.49636188518,107.920649685679,216.204858498403,172.708165311695,156.30681121436,142.032812701559
"483",1.8033847458536,0.567804688700679,0.104705575141224,0.0443657599579115,3925.69407624635,0,0,0,47319.3344215601,860173.072109792,1745951.88345479,1290067.49817703,1200370.04098096,2004390.77301665,3806259.83853729,2698285.12619591,2547767.10611545,1993244.05549579,2432435.37505285,3389167.43110773,2768555.65169142,892994.544435691,989866.603293396,95.0447329434476,66.1848709528574,95.0741447514906,63.7699832797161,99.6387272361065,315.318063413028,176.225954457683,158.697768015108,110.467301410548,215.355113525498,174.459120972703,158.163019931655,144.470729930735
"484",1.81795152932095,0.596442975379713,0.103420791685698,0.0317133930337786,3926.19872863736,0,0,0,47829.7669193366,869481.188379118,1804532.84789914,1334201.86320869,1243507.13069057,2078841.53475714,3961744.52045798,2822235.81356059,2707678.67923749,2118828.81203598,2582357.56836587,3589640.05963296,2932702.91304641,941617.114055969,1389353.99669651,95.1264322940156,66.1671430579484,95.2353708381769,63.7054504530749,99.7446079558868,314.680075758249,200.669059072891,184.495344024176,114.768481780139,256.735905235438,194.138960569619,174.479145320422,155.161374902339
"485",1.82368544098369,0.49109921199083,0.10398783415403,0.0384892893736492,3925.38707731021,0,0,0,45549.1198933547,827940.8952202,1586501.8654759,1168848.24016526,1080534.48124194,1793727.75111234,3362585.39342995,2345940.86646503,2195946.47024031,1716116.98278418,2101359.80271221,2951147.29640315,2436616.63529875,804245.188561858,1088827.55157488,94.4537726770343,65.7320244342401,94.5270338306667,63.3073784089564,99.0304086758188,312.854037275255,184.127674389675,167.257740273457,111.216131306501,229.402379239428,180.557983306124,163.110258162792,147.382483610787
"486",1.89749300526482,0.541619834990263,0.104822425571063,0.0438853210580846,3925.0541769103,0,0,0,46163.4259382707,839192.522425017,1665653.81339982,1227316.4665413,1136533.83419828,1888323.82340616,3553485.57714925,2501941.91241836,2352422.30294655,1838404.11862512,2242381.61288871,3124565.67525172,2550685.78874425,825181.459673756,940075.194098515,90.2583871908706,62.8582905474682,90.2794829682435,60.5688593432307,94.6192936842221,299.517151804348,168.165568007608,151.538628063575,105.124902653779,205.807609209245,166.360763759992,150.781020644477,137.617036177206
"489",1.63638945933451,0.613461201322494,0.100124631296437,0.0415326960053452,3925.92976622472,0,0,0,49682.5007715321,903053.281837789,1916508.63646298,1424190.59954098,1337161.7080451,2252568.02040901,4352864.46281233,3117617.8463577,2961413.86806126,2321273.05844516,2835373.42958342,3951358.50535626,3235796.84050236,1039688.8093135,1188485.86312377,108.194422722389,75.0364128124435,108.553187699697,72.1044077288069,113.506790182271,355.223805027718,199.121114734366,180.034758332816,122.725735190244,245.520266283012,196.266516213226,177.643650099057,161.464663633478
"491",1.93059161439159,0.53006562716643,0.110106464683918,0.0341480876750342,3925.51526839331,0,0,0,45736.8216869027,831445.766490423,1626150.49445872,1196553.51709956,1105850.04449918,1834435.18383416,3435036.64518547,2415610.96728982,2297602.32911116,1794821.9781123,2189302.37785967,3053257.88438641,2499901.11953035,812700.930584945,1179749.60455582,85.6468603804667,59.9180598765845,85.3777688104858,57.9082602851583,89.7113814080018,287.519792178654,182.8741917399,167.358322717873,106.851358627529,231.608517900364,177.849798833426,160.159663829334,143.319173761736
"492",1.96052939961361,0.559368557510518,0.092149669905803,0.0392477093609951,3925.36191951492,0,0,0,46150.33105514,838991.977905574,1707337.21377843,1258388.33025861,1165248.77017087,1932554.19258281,3647451.87546563,2563138.0691739,2395017.58122431,1871189.417658,2278438.973299,3164964.48136973,2575162.54475329,827728.581361245,1025119.38040198,96.002939018918,66.0932055171837,96.8412146584296,63.1990555481196,100.849021585762,309.25170580596,169.937118460519,154.181846500922,103.18480234946,211.158565558656,166.863920111643,150.814938936503,136.48186958474
"493",1.78796714835654,0.563389204169973,0.0983595091122737,0.0414842390972772,3923.78593174858,0,0,0,47331.6929220445,860384.631635471,1753064.61851302,1296228.87160195,1206561.50756816,2014503.33410436,3833432.69497375,2710005.75012886,2546988.13276897,1992790.94093121,2433062.48758571,3393575.70367142,2777945.79479026,898621.90861636,1065183.77201955,100.317323659943,69.4624240248865,100.768187923037,66.677371184718,105.273009753439,328.009986725174,182.32253212365,164.858111762809,112.337962984543,224.842982103108,179.694744525144,162.639549012629,147.813923439836
"497",2.13246607115844,0.478711843341214,0.100280330211178,0.0342891431777775,3924.68227437677,0,0,0,43771.8664683936,795773.799888883,1504165.88022109,1101771.85059446,1009141.04182379,1656423.62016129,3052611.59578804,2110694.60563743,1968710.09218131,1534310.38910686,1869157.91028105,2605674.11319945,2128037.17042348,695172.229447231,1039519.86926545,82.9311419779842,57.523540777006,83.1975598789409,55.280980652566,87.0008949019983,272.377488008907,165.266736194766,151.205845291022,96.6768158982561,209.190505279996,160.772548843687,144.796994897602,129.616244716424
"498",1.6480087016461,0.572731066914098,0.0988813774776283,0.042565579210039,3926.02293130797,0,0,0,48620.1168950419,883705.069709445,1820208.52071193,1350736.74059667,1264103.60450602,2123412.90989644,4078780.40122503,2896731.84410868,2727001.82637258,2136419.28099289,2613775.29502837,3656135.17362094,3006426.63490739,976195.943859563,1130732.08494119,108.416157715101,75.1058496082575,108.86551969813,72.1172776041255,113.76228143607,354.924312556088,195.864148313695,176.825349415844,121.488750742399,240.699749633951,193.372079272822,175.130952925232,159.477083714578
"502",1.66478037215829,0.536712809310567,0.106524166887724,0.0385428305385186,3926.42121367686,0,0,0,47642.351942398,865903.291158427,1721287.27362493,1274551.48129784,1188587.08447912,1991678.99632818,3793019.72398019,2680908.6168556,2537349.21092597,1986802.25681412,2434485.02929392,3417863.40200981,2825063.08453907,927338.971688433,1215640.39710565,101.692375312537,70.9259704566982,101.604537388317,68.4093045558573,106.577321344669,338.736290209412,201.589540863462,183.104032695532,121.809099637582,251.110156663052,197.700057279637,178.602242759107,161.398371312146
"504",1.84125999869111,0.477146259619115,0.109273558076813,0.0380905806274024,3926.12829071106,0,0,0,45152.4889659538,820730.618124295,1548264.28556257,1139291.80902513,1051282.20470199,1742747.28150827,3251892.28284543,2265014.79409641,2125362.81855407,1660407.72230436,2034001.26738984,2859648.0128898,2363927.61300736,782918.840514322,1082763.3741089,90.2879428687306,63.1203743738169,90.0517454805781,60.97495569418,94.5847967492868,302.557237751247,183.142227909698,166.469565103703,110.309451340729,228.499907208653,179.463956981621,162.078429623412,146.329523675299
"508",1.96049858485739,0.489285270090808,0.106220363491978,0.0314947488356759,3924.52168438156,0,0,0,44763.3029657626,813736.814397465,1548477.00329594,1137518.14049074,1047172.33481779,1729995.54269285,3216686.26936845,2239370.95754729,2110056.94588671,1647018.97127668,2011821.42404772,2815783.26226446,2315980.47245889,761426.15215183,1236006.34243281,86.5302298052352,60.3351856658235,86.472379003714,58.1842469861441,90.6911379209344,288.03820420722,186.662125091002,171.691798575633,106.54078371346,239.041787606293,180.498986039278,162.189750901202,144.147106476447
"509",1.87268578089434,0.500776798097812,0.0963918768319058,0.030393657726695,3926.3308832314,0,0,0,45467.8802426958,826505.381749266,1604624.43269327,1182022.01783888,1092189.28466818,1810323.08372978,3396798.00890192,2366749.9602051,2217662.49143069,1732571.03715264,2118656.12759638,2969503.71468443,2449249.18981603,806355.020521742,1347454.65616159,97.2109757268855,67.1904209261644,97.776884404665,64.4190267463398,102.046038691741,316.378017238037,198.625563514202,183.104010567631,112.180645518008,255.603571137538,191.580184264341,171.978496226338,152.377632934191
"510",1.93787068752994,0.519775098747644,0.10122983217715,0.0425062093217367,3923.46431171194,0,0,0,45489.8096648729,826952.376593905,1618656.05838691,1191207.20211702,1100099.06566407,1822201.8784452,3413440.11528727,2388375.90864891,2231981.85825535,1743211.03070555,2126841.10857522,2967046.94387363,2425406.54359427,788340.061862602,940895.260474562,90.6351953374631,62.9207913010985,90.8693766066112,60.5019655971699,95.0685136007426,298.332123404623,166.655772470044,150.468906658213,103.334512591877,204.844027845177,164.520107008316,148.995482350629,135.66344815084
"513",1.95517051277967,0.472138459581249,0.101332295089024,0.0399295744725242,3924.10127456177,0,0,0,44450.0747627096,808028.60591986,1524653.71654124,1119797.92657154,1029710.01092995,1698887.02772958,3154283.21891516,2185198.38512071,2030606.21595858,1584688.60681051,1937324.53569841,2715490.62489663,2233390.79117833,736064.809819666,971033.862672607,89.7672212286187,62.3239264440063,89.9930865336871,59.9316817562979,94.1565379135955,295.544568687128,169.239698843578,153.386625967606,103.23429199416,209.798014489806,166.37300850317,150.437243523091,136.322909357027
"516",1.97376895176881,0.527611133362846,0.106583675311229,0.0425595909994165,3925.78111190685,0,0,0,45450.0850169862,826250.461230816,1616721.75703759,1188853.3904948,1097342.28680717,1817060.61046041,3396728.92261616,2383046.97779297,2241056.23346383,1749974.71690219,2133036.31927211,2970402.37406701,2422063.39334144,784123.933822305,926030.164884936,85.7383775143563,59.8018308624308,85.6610449719812,57.6818344473923,89.8561158181514,285.631129846601,163.546547994695,147.650414383006,101.43942328461,200.988108349001,161.464164442579,146.232457611324,133.160235950244
"520",2.07026126765525,0.486004182598758,0.105690154592538,0.0285249165754981,3926.73663023449,0,0,0,44176.0578870524,803104.891458493,1521070.5983786,1115169.61393369,1023418.2560363,1684414.46052349,3113299.77076509,2161564.63223781,2038436.76387634,1589611.91268465,1938173.16237322,2705609.19568292,2217496.82237543,726524.507145243,1290144.92282276,82.237269151575,57.3154665785,82.2103664933994,55.255443569107,86.1988908072075,273.426928213996,185.111803990792,171.327082770105,102.566315608851,240.283207438118,177.733232912537,159.266742842309,140.329326081545
"522",1.9167052897956,0.512646551752832,0.0912424725430305,0.0447624349016302,3926.08995499383,0,0,0,45463.296149279,826455.414943911,1625556.9406971,1197326.28023525,1106116.1773229,1831479.72909009,3439946.97117203,2396578.98530222,2211938.29016115,1727691.69133543,2109329.91020809,2946105.05522232,2411021.94292352,785497.715282747,900623.386985321,98.9253419038853,68.0465197796803,99.8515834004791,65.0291351078891,103.934835427125,317.951523348337,165.262311995107,148.74486022465,103.826926139366,201.714609549903,163.700587969849,148.441571293224,135.679632515847
"523",2.0490307978216,0.479495813200405,0.0925202782962883,0.0386383512188596,3924.77676076575,0,0,0,44149.2646689458,802606.81480139,1531781.69061271,1124100.35047075,1031957.33401325,1697466.41388255,3147555.95726956,2174512.49628562,2008414.91562107,1566309.86879449,1910818.30246075,2669084.38318897,2184778.20968237,715436.346678666,960835.655268734,91.5822814986444,63.0718937580429,92.3584227563787,60.3242518436518,96.1992267354774,295.280653388134,163.622259754398,148.595617248116,98.9336752913458,203.747207776801,160.492395845593,144.998067181381,131.056695569547
"525",1.81681706264972,0.560919551924721,0.100676262443424,0.0350148922629015,3922.93191008966,0,0,0,47079.7680004856,855820.723686169,1734802.15003633,1281581.63792435,1191535.38486971,1987301.93187576,3771602.59049299,2665769.05265849,2525241.50472224,1975253.67183806,2410870.95138315,3362194.60275032,2755316.96461141,892560.687298781,1239636.08464745,97.0604708612482,67.3479896488422,97.3467942731402,64.737693591253,101.817119009086,319.074992830306,192.240684754602,175.655234656959,113.124350612491,242.635309575346,187.287026074324,168.770952981069,151.338497395883
"532",2.07646240210897,0.527982198525907,0.0983673670237756,0.0368577322248774,3925.84351822406,0,0,0,44933.1595145299,816889.039001105,1607735.02457457,1180803.38553632,1087298.78815549,1793780.78690844,3343330.29458088,2335535.83697679,2188903.27736201,1707892.8502116,2078274.82174784,2887123.5195587,2347966.43876347,757730.07128707,1016036.29924138,86.3745883682459,59.8085249241089,86.7623333639081,57.4108124826942,90.6413860351606,282.426292927829,164.608060786864,149.927715413264,98.2580245687275,206.302935269119,160.937984714074,145.222984382039,130.76763827292
"534",1.96164422658349,0.530094205917124,0.0910875822009053,0.0342709177094546,3924.24715859877,0,0,0,45564.7854216724,828331.982843813,1649850.84521756,1214915.86946901,1122482.43755918,1857887.01718755,3491386.9603543,2438697.16320613,2276075.18990673,1777559.39980572,2167075.02365876,3019645.69356582,2468997.18541736,801407.502883695,1157034.86482526,96.7818362626992,66.5622743585188,97.6984698422839,63.6043840921926,101.685446956467,310.942555796198,179.699646836571,164.416260639235,105.103814624132,227.475913326911,174.806465290481,157.434159747182,140.922288445675
"539",1.92639026510918,0.473939613279336,0.107859266989525,0.0323035477713904,3925.54858901797,0,0,0,44630.2471051323,811289.462692289,1525270.22693506,1120460.70903415,1031108.72911786,1703645.2686825,3163839.86841484,2197940.79305968,2066990.06513871,1613538.49988741,1973749.60235072,2769826.93401878,2285685.77526961,755976.396692602,1217826.51907284,87.1028298636584,60.8202287347008,86.9531994381356,58.7064782468205,91.2680124403216,290.989295912942,187.810100631597,172.47342937906,107.994493548622,239.677962444347,181.936406403059,163.594511078917,145.710879507759
"540",2.15746485599041,0.452023431066383,0.108792529280845,0.0349566073143441,3926.22981819256,0,0,0,43188.4296747701,785163.747232454,1443063.05263416,1055097.70321187,963516.081565224,1577919.12487645,2885293.73616439,1987963.16322518,1857603.87225441,1446839.61675458,1763944.91212459,2463965.18852808,2016395.36210168,662883.696144967,995712.218893833,77.2973881584429,54.0165580571234,77.1187300216759,52.1665677223362,80.9820088833484,258.756216520951,162.002664364136,148.041351544965,95.2859912469715,204.51732482629,157.809834898902,142.201721619888,127.496131676211
"546",1.68292201852867,0.560580754350355,0.103969825817202,0.0435915523562132,3925.47459846976,0,0,0,48052.1486301387,873398.719303839,1771149.9352042,1312135.25839865,1225140.12217811,2054170.59920697,3924679.60223366,2783788.39590001,2626603.02569181,2056864.26630552,2516267.55134965,3520494.43826028,2894004.68468033,941039.475401395,1075533.97590237,102.366889277633,71.2377739789246,102.447487778085,68.6093217947449,107.327250470345,339.05050072434,190.083465957299,171.359001519737,118.6239007721,232.843062095247,187.960422693636,170.329818383888,155.381642211387
"547",1.91278202338727,0.509676742667724,0.101623263277661,0.0411006856753586,3923.03083453571,0,0,0,45424.8976167922,825753.319573993,1604467.46367554,1180900.6910219,1090476.46172546,1806587.16463199,3382831.64623309,2363483.20349294,2208763.78264577,1725207.69290439,2106839.56010008,2944571.87351972,2413735.59157072,788159.712463695,981040.241118309,91.5656522127356,63.5890423101662,91.7784690951492,61.1587576765199,96.0384338530327,301.666560021518,171.040148350721,154.744198783527,105.130874867572,211.196165029357,168.470246408549,152.444876098321,138.450310933558
"548",1.75667459462764,0.576587075077183,0.101232925614353,0.0442349546862391,3925.20752581099,0,0,0,47846.5877758162,869735.336273793,1786116.04597708,1321841.17824082,1232707.20728752,2062609.92506234,3936193.25069098,2794193.47852257,2633262.44997191,2061141.17980993,2516360.79718659,3507525.94217462,2867976.35064594,924895.002495872,1023076.22488208,99.9817430386186,69.4095460601047,100.239869439735,66.741399405297,104.872185144808,329.09927860861,181.110141049619,163.125190510236,113.444419408412,221.412073162758,179.259682247914,162.503463441102,148.403102507867
"549",1.87998865942488,0.523018226450032,0.0946159456989765,0.0333497851253269,3923.96272180467,0,0,0,45885.3037003602,834114.700138042,1649918.08435425,1216301.98122272,1125652.5743774,1867898.67726812,3518033.74282931,2460307.48206481,2304266.90506488,1800620.37602924,2199080.80658724,3073638.28570881,2524905.00391081,824749.359399702,1236245.18510624,98.1716830133806,67.7429412178509,98.8619819403737,64.8773202761099,103.084762409353,318.146338803621,189.745500625659,173.903509301804,110.118380281081,241.091981058718,184.225747675467,165.796055541704,148.069959511574
"551",1.8085459311572,0.530339732583311,0.103372531158194,0.027461925745945,3925.90234350897,0,0,0,46480.4529174666,844895.833130281,1669447.59634839,1232059.98705953,1143043.74485576,1903558.55220275,3594862.35491583,2528187.21088844,2404276.06701201,1880094.30123287,2298521.72220983,3218009.79721266,2654300.92027616,869965.475804649,1564367.44725677,95.6534018913877,66.530859019181,95.7659575332642,64.0538339155308,100.297927687619,316.388843263509,215.821268081385,200.225905188369,118.195417911745,281.593315290575,206.650272810478,184.981454974895,162.433648730875
"554",1.96802481372006,0.489953885347947,0.104462084238335,0.0285954841095533,3925.67166550586,0,0,0,44738.5029014626,813290.009928104,1550581.84536245,1139063.63981618,1048488.5473433,1731658.17988488,3220296.94482299,2240718.58974783,2113122.16778199,1649326.82021347,2014371.31449187,2819078.53694971,2319760.56137987,762998.201206643,1356002.87001478,87.2396836621822,60.7368529675511,87.2804595314999,58.5125227143781,91.4599270371341,289.266669144708,194.498359154597,179.986749742122,107.848418066093,252.382537685842,186.778937244363,167.384189519761,147.513965878319
"560",2.08766772001961,0.442409382102495,0.105062846105454,0.0394560884593688,3924.41854429557,0,0,0,43287.6260024374,786938.628070223,1442692.62237606,1055811.64374056,965051.564084897,1582191.51324041,2900222.21972736,1994406.43374673,1849323.04455745,1440986.80720214,1759841.04684536,2465126.27075055,2023597.0359193,668461.37576475,908072.819483758,81.9012441492734,57.0501242871153,81.9076380961296,54.9798471243144,85.8551241690364,271.930232667557,159.251091206311,144.439490966436,96.8332985709366,197.737370541555,156.427302535933,141.401232193801,128.01577555788
"562",1.71480170650902,0.558171013124542,0.107106523462663,0.0442195567091518,3925.52284638815,0,0,0,47750.1157226731,867933.003582356,1749539.02842454,1294706.59041714,1207192.27946752,2021586.03191673,3850372.13783688,2731036.09262793,2582238.51111773,2021504.96064086,2471836.77885797,3455927.83785399,2837300.24902471,921618.56731977,1039594.75218143,98.3413770410359,68.6232522089551,98.2197233396517,66.2101701744399,103.056010401662,327.993898629596,185.556574164648,167.133584755208,116.219375304755,226.85862904745,183.656496249524,166.487872814588,152.03787965527
"564",1.89983535323687,0.471518218105071,0.101799560379473,0.0395968577950239,3925.41125351812,0,0,0,44718.1025392908,812868.853826634,1534519.68028441,1128169.07128554,1038964.28416136,1717390.4134555,3197199.9186789,2217107.16375439,2062008.56117804,1609954.40212888,1970432.70873028,2766783.584186,2281737.20983334,754331.182160439,1007220.63026645,92.0737372969848,63.9519257907391,92.2770417241717,61.5141721378065,96.5686164180624,303.462735165894,174.747987754563,158.460358756121,106.357259439611,216.873916252689,171.690822490199,155.21266153908,140.558803313127
"565",1.82660390695519,0.5648699042616,0.10619954385585,0.037926802856344,3924.52021699412,0,0,0,47097.7976811709,856157.096595306,1730088.03946145,1277445.59742425,1187457.30217382,1980990.01617796,3753738.857156,2659751.77536444,2528916.79268112,1978058.11312383,2413406.34022041,3362886.7691544,2750911.1937628,888881.61927437,1140820.8374819,92.8861696314756,64.765843113773,92.8253131053623,62.456210986682,97.3530270959036,309.181370786641,184.936113845002,168.144907489572,111.25961351337,230.87418384568,181.168386213566,163.599519211438,147.652288229324
